Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Sesleria heufleriana,11.9917,6,8.76945,23.85,-0.775,662.5,114.5,False,29,,183,
Sesleria nitida,11.9917,8,9.61111,23.75,2.3,747.5,134.0,False,29,,77,
Sesleria sadleriana,11.9917,3,9.44861,24.4,0.808333,641.5,123.0,False,13,,34,
Shepherdia canadensis,11.9917,6,5.33194,22.85,-3.81667,661.5,106.0,False,48,,9313,
Shibataea chinensis,11.9917,9,15.9695,29.975,6.72083,1269.75,145.0,False,14,,5,
Shibataea kumasaca,11.9917,9,13.7868,28.125,4.62917,1219.25,162.25,False,49,,242,
Sibbaldia cuneata,11.9917,5,4.35694,20.05,-2.40833,697.0,97.0,False,9,,230,
Sibbaldia parviflora,11.9917,3,3.68333,19.4,-3.77917,915.25,177.0,False,17,,239,
Sibbaldia tridentata,11.9917,9,5.95417,24.75,-4.05,1085.25,218.0,False,7,,6028,
Sidalcea asprella,11.9917,11,12.3055,27.0,7.30833,1061.0,37.5,False,2,,679,
Sidalcea hendersonii,11.9917,2,9.69098,22.15,3.01667,1278.25,149.0,False,3,,236,
Sidalcea malviflora,11.9917,9,12.7208,24.6,6.85833,803.0,55.5,False,23,,5059,
Sideritis cypria,11.9917,9,15.8306,30.8,8.075,677.5,52.5,False,13,,3,
Sideritis syriaca,11.9917,11,10.0903,24.45,2.35,699.0,81.5,False,30,,104,
Silene acaulis,11.9917,3,3.00694,18.6,-3.21667,869.25,160.0,False,68,,8690,
Silene banksia,11.9917,11,8.93473,29.05,-2.24167,896.0,135.5,False,1,,470,
Silene cognata,11.9917,9,9.19098,25.825,-0.708332,1129.75,144.0,False,2,,445,
Silene hookeri,11.9917,11,10.9986,26.05,4.59583,1057.75,98.75,False,16,,474,
Silene keiskei,11.9917,9,10.4,22.75,3.50834,1561.25,150.25,False,3,,57,
Silene schafta,11.9917,6,9.60903,22.525,2.49167,751.0,151.25,False,75,,74,
Silene scouleri,11.9917,9,9.45971,27.8,0.508333,838.5,146.5,False,4,,724,
Silene suksdorfii,11.9917,2,3.64167,20.7,-2.32917,1486.25,206.0,False,2,,75,
Silene wahlbergella,11.9917,2,0.810417,18.075,-6.12917,666.25,71.25,False,6,,2719,
Siler montanum,11.9917,5,6.88819,22.475,-1.49583,1088.75,215.25,False,2,,4081,
Silphium laciniatum,11.9917,11,9.98265,29.0,-1.4125,903.75,143.75,False,71,,5982,
Silphium perfoliatum,11.9917,8,9.75416,26.65,1.10833,865.5,158.5,False,1,,9687,
Sinofranchetia chinensis,11.9917,11,12.5868,25.525,3.50833,876.25,93.0,False,47,,102,
Sinojackia rehderiana,11.9917,9,15.7026,29.6833,5.28611,1084.83,163.833,True,,,3,9
Sinojackia xylocarpa,11.9917,9,15.3505,30.205,4.81683,1066.25,141.25,True,,,30,26
Sinomenium acutum,11.9917,9,12.9201,26.725,3.94167,1192.75,145.75,False,25,,758,
Sinopanax formosanus,11.9917,11,13.2026,22.7167,7.88056,2181.0,164.0,True,,,167,100
Sinopodophyllum hexandrum,11.9917,8,7.31458,21.625,-0.0166668,764.0,90.75,False,36,,412,
Sisyrinchium bellum,11.9917,9,13.7292,26.1,6.56667,754.0,81.0,False,49,,,
Sisyrinchium idahoense,11.9917,9,8.33473,25.75,0.587502,689.25,102.0,False,31,,1030,
Sisyrinchium macrocarpum,11.9917,9,8.11944,22.175,1.52917,523.5,93.5,False,26,,17,
Sisyrinchium palmifolium,11.9917,9,15.4535,26.375,9.14167,1110.5,200.75,False,11,,291,
Sisyrinchium striatum,11.9917,11,10.3563,23.1,4.47917,728.25,140.5,False,98,,567,
Sixalix atropurpurea,11.9917,9,15.1694,29.425,8.25833,648.25,77.0,False,6,,9422,
Skimmia anquetilia,11.9917,3,10.1472,21.55,4.05833,870.75,129.75,False,9,,3,
Skimmia arborescens,11.9917,11,16.1379,25.6946,10.2526,1445.25,64.75,True,,,196,513
Skimmia japonica,11.9917,11,10.7896,24.875,2.92917,1251.0,181.0,False,102,,2146,
Skimmia reevesiana,11.9917,9,14.0167,25.625,5.99583,1721.5,168.75,False,38,,509,
Smelowskia ovalis,11.9917,2,5.72777,21.7,2.375,1166.5,102.0,False,2,,123,
Smilax rotundifolia,11.9917,11,11.6417,27.35,1.6625,1019.25,211.25,False,30,,9831,
Soehrensia huascha,11.9917,9,15.2611,28.35,7.15833,497.0,69.0,False,44,,51,
Solanum lycopersicum,11.9917,11,11.1389,26.55,3.79167,787.75,131.75,False,16,,8636,
Soldanella alpina,11.9917,5,5.51806,19.925,-1.16667,1072.5,202.0,False,52,,7532,
Soldanella villosa,11.9917,11,11.5771,23.2,5.72917,989.5,180.0,False,19,,71,
Solenomelus segethi,11.9917,5,8.3861,21.675,2.9625,740.75,99.25,False,3,,108,
Solidago caesia,11.9917,9,9.68196,27.85,-0.9,1003.5,196.5,False,83,,8581,
Solidago flexicaulis,11.9917,6,8.12361,26.9,-2.3875,895.75,172.25,False,55,,8663,
Solidago hispida,11.9917,9,6.24931,26.85,-5.51667,994.25,195.5,False,5,,2312,
Solidago multiradiata,11.9917,6,3.30208,21.425,-3.69167,658.75,108.0,False,21,,4009,
Solidago simplex,11.9917,9,5.66807,26.825,-2.8125,643.25,116.0,False,2,,1379,
Solidago virgaurea,11.9917,9,6.325,22.1,-1.26667,705.5,126.0,False,95,,9224,
Sophora davidii,11.9917,11,11.8992,26.579,3.2785,794.25,64.25,True,,,81,158
Sorbaria tomentosa,11.9917,11,10.3111,24.0,3.40833,761.75,136.5,False,46,,183,
Sorbus americana,11.9917,6,6.56557,24.4198,-4.84822,1037.62,202.5,True,,,1545,533
Sorbus arranensis,11.9917,3,8.94133,18.8303,4.56843,1423.67,240.167,True,,,232,709
Sorbus aucuparia,11.9917,6,8.8795,23.038,1.80834,775.0,149.25,True,,,55464,369210
Sorbus bissetii,11.9917,3,9.54514,21.325,3.85,1130.75,155.5,False,13,,2,
Sorbus cashmiriana,11.9917,6,7.40069,20.725,1.05417,744.25,112.75,False,64,,19,
Sorbus commixta,11.9917,8,8.665,23.0602,0.118916,1276.0,189.125,True,,,1335,590
Sorbus decaisneana,11.9917,8,16.3021,30.2,6.58333,1278.5,75.0,False,,,115,
Sorbus decora,11.9917,3,4.43755,23.7844,-8.10199,843.875,146.375,True,,,725,382
Sorbus discolor,11.9917,11,9.50354,25.1705,0.189205,709.875,87.375,True,,,56,35
Sorbus foliolosa,11.9917,8,7.28281,18.3833,1.21944,818.5,99.1667,True,,,35,51
Sorbus forrestii,11.9917,6,7.21528,21.825,0.766667,680.75,116.25,False,43,,5,
Sorbus glabriuscula,11.9917,2,9.21667,20.9,3.83333,700.5,148.0,False,20,,14,
Sorbus glomerulata,11.9917,11,11.3479,21.9667,3.85,919.667,88.3333,True,,,38,50
Sorbus gracilis,11.9917,11,10.2514,24.7,1.02083,1266.75,163.0,False,16,,522,
Sorbus harrowiana,11.9917,11,8.04583,18.9,2.65,901.0,107.0,False,10,,50,
Sorbus koehneana,11.9917,11,9.39894,22.4333,0.86389,735.5,67.1667,True,,,189,255
Sorbus macrantha,11.9917,8,5.22604,16.7667,-1.17778,786.833,77.1667,True,,,9,22
Sorbus monbeigii,11.9917,8,5.70729,17.1833,-0.655553,777.667,75.5,True,,,23,45
Sorbus multijuga,11.9917,11,8.07986,21.2,1.82917,688.5,82.25,False,5,,383,
Sorbus poteriifolia,11.9917,8,6.14653,19.0,0.475,875.75,110.0,False,21,,43,
Sorbus prattii,11.9917,11,9.84722,23.05,2.1,796.5,84.0,False,22,,139,
Sorbus pseudohupehensis,11.9917,2,6.875,22.2,-0.724999,724.5,138.75,False,17,,3,
Sorbus pseudovilmorinii,11.9917,2,7.02083,19.2,1.05833,790.0,102.5,False,26,,28,
Sorbus reducta,11.9917,11,7.59167,20.375,1.17083,807.0,92.5,False,53,,26,
Sorbus rehderiana,11.9917,11,7.01244,19.1227,0.0623357,769.0,72.6667,True,,,140,359
Sorbus sargentiana,11.9917,11,13.5302,25.5,5.03333,946.333,79.6667,True,,,27,63
Sorbus setschwanensis,11.9917,11,11.7764,24.0,3.7,842.5,79.5,False,22,,64,
Sorbus sitchensis,11.9917,3,6.44503,21.1261,0.245873,1553.12,166.625,True,,,561,351
Sorbus splendens,11.9917,0,9.75417,21.2,4.4,697.0,144.0,False,7,,,
Sorbus ulleungensis,11.9917,8,8.17639,22.6,0.150002,1117.0,166.5,False,10,,2125,
Sorbus verrucosa,11.9917,11,21.6042,27.85,15.8417,2037.0,22.75,True,,,3,4
Sorbus vilmorinii,11.9917,11,9.98499,21.1011,3.61212,1066.0,110.75,True,,,97,242
Sorghastrum nutans,11.9917,11,11.1118,29.45,0.133333,934.0,165.0,False,94,,9584,
Sparganium emersum,11.9917,5,8.64514,23.225,1.32083,683.25,128.25,False,23,,6777,
Spartium junceum,11.9917,9,13.2389,26.85,6.24167,703.5,110.0,False,138,,9639,
Speirantha gardenii,11.9917,9,10.7292,24.4,3.98333,846.0,170.0,False,26,,,
Sphaeralcea munroana,11.9917,9,9.67084,29.6,0.466667,551.0,91.0,False,16,,945,
Spicantopsis niponica,11.9917,11,11.0181,25.5,1.19167,1355.5,197.25,False,7,,4714,
Spiraea alba,11.9917,9,7.45139,25.55,-2.925,969.75,190.0,False,81,,9705,
Spiraea betulifolia,11.9917,6,3.69028,22.1,-4.8,744.5,118.0,False,82,,2176,
Spiraea crenata,11.9917,6,5.59305,24.9,-6.725,576.5,98.5,False,58,,1697,
Spiraea douglasii,11.9917,9,9.8375,23.45,3.05833,934.0,136.5,False,86,,9235,
Spiraea fritschiana,11.9917,6,9.6,25.6,0.0916668,826.0,139.5,False,81,,,
Spiraea japonica,11.9917,9,9.52779,24.3,1.275,832.0,148.5,False,140,,9522,
Spiraea lucida,11.9917,6,6.43055,24.725,-3.49167,614.75,89.25,False,13,,2708,
Spiraea morrisonicola,11.9917,9,8.06876,20.4,1.15833,2657.75,221.0,False,9,,245,
Spiraea nipponica,11.9917,8,8.05278,23.325,-0.679167,1070.5,150.75,False,83,,324,
Spiraea schneideriana,11.9917,11,10.9403,23.25,3.85417,800.75,78.0,False,5,,188,
Spiraea splendens,11.9917,9,7.22084,24.25,0.0166683,960.5,120.0,False,11,,3344,
Spiraea wilsonii,11.9917,11,11.9562,24.625,2.625,813.0,91.5,False,23,,76,
Sporobolus heterolepis,11.9917,9,9.05693,28.65,-2.14583,906.5,143.5,False,92,,1180,
Stachys byzantina,11.9917,11,10.357,25.05,3.00833,793.5,147.5,False,176,,9382,
Stachys chamissonis,11.9917,8,11.4347,24.45,7.33333,1022.5,53.5,False,5,,2455,
Stachys lavandulifolia,11.9917,9,8.86251,26.375,-0.258335,594.5,91.75,False,26,,150,
Stachys recta,11.9917,11,9.75763,24.35,2.1625,763.25,148.25,False,50,,7575,
Stachys spathulata,11.9917,9,15.8708,30.125,5.90833,823.75,100.5,False,6,,97,
Stachys thirkei,11.9917,11,13.7646,28.25,7.15832,869.75,139.5,False,12,,84,
Stachys turcomanica,11.9917,9,14.1938,32.575,4.17083,430.25,61.25,False,3,,13,
Stachyurus chinensis,11.9917,9,14.1181,27.175,4.85833,1062.75,121.5,False,65,,501,
Stachyurus retusus,11.9917,9,14.3451,26.275,6.05,1031.75,76.75,False,7,,12,
Stachyurus salicifolius,11.9917,9,14.4986,26.35,5.75833,1020.75,107.25,False,31,,26,
Staphisagria requienii,11.9917,9,13.5181,25.9,7.26667,704.0,96.0,False,29,,28,
Staphylea bumalda,11.9917,11,12.836,27.9435,3.18875,1275.5,154.625,True,,,1054,835
Staphylea holocarpa,11.9917,11,14.0597,28.426,4.24242,1011.5,88.0,True,,,61,138
Staphylea pinnata,11.9917,6,12.795,25.9299,7.00635,1045.5,118.25,True,,,956,746
Staphylea trifolia,11.9917,11,10.191,28.2405,-1.46667,980.125,192.125,True,,,2012,857
Stauntonia angustifolia,11.9917,8,15.3861,29.9,7.3125,980.5,80.5,False,5,,207,
Stauntonia brachyandra,11.9917,2,12.8611,21.375,6.79583,1510.75,100.0,False,3,,2,
Stauntonia coriacea,11.9917,9,14.7375,29.325,5.10417,956.5,97.5,False,6,,118,
Stauntonia hexaphylla,11.9917,9,13.359,26.25,4.75417,1329.5,175.75,False,70,,850,
Stauntonia obovata,11.9917,5,17.1639,27.55,9.64166,1318.0,93.5,False,1,,202,
Stenanthium diffusum,11.9917,2,12.3306,29.3,1.39167,1284.5,281.5,False,1,,13,
Sternbergia colchiciflora,11.9917,11,11.5236,26.45,3.025,576.5,100.0,False,27,,592,
Sternbergia lutea,11.9917,11,12.0604,26.35,4.85417,791.5,146.5,False,106,,9435,
Stewartia monadelpha,11.9917,11,12.0971,25.8706,3.95248,1541.88,175.875,True,,,127,151
Stewartia ovata,11.9917,9,12.5922,29.0833,3.11111,1352.83,277.333,True,,,51,40
Stewartia pseudocamellia,11.9917,11,10.6615,26.6215,1.46864,1385.62,198.5,True,,,67,243
Stewartia pteropetiolata,11.9917,9,16.8068,26.2,10.5667,1035.17,79.1667,True,,,15,45
Stewartia rostrata,11.9917,9,13.9957,28.53,4.96675,1205.62,146.0,True,,,13,16
Stewartia serrata,11.9917,9,10.2386,24.9667,1.43333,1504.0,157.667,True,,,67,94
Stewartia sinensis,11.9917,9,15.6135,30.2855,5.2035,1295.5,142.625,True,,,47,93
Stipa capillata,11.9917,9,9.10347,25.6,-0.283334,599.25,108.25,False,70,,6480,
Stipa tirsa,11.9917,6,7.58889,24.15,-1.94167,584.75,108.0,False,30,,766,
Stomatium beaufortense,11.9917,9,14.4819,30.5,7.69166,367.5,39.0,False,3,,1,
Stranvaesia davidiana,11.9917,11,10.7076,21.7,4.125,1933.75,182.75,False,41,,1377,
Stranvaesia undulata,11.9917,8,13.6431,24.15,5.40833,1157.5,126.5,False,2,,209,
Strobilanthes attenuata,11.9917,11,12.0424,23.9,4.52083,869.0,132.25,False,15,,57,
Struthiopteris spicant,11.9917,6,9.24237,22.5,2.57083,995.25,157.25,False,5,,7765,
Stylophorum diphyllum,11.9917,11,11.3014,28.75,0.475,1012.5,201.0,False,93,,6540,
Styphnolobium affine,11.9917,6,17.6514,33.55,6.93334,888.5,156.5,False,12,,2180,
Styrax calvescens,11.9917,6,14.85,24.6,5.31667,948.0,95.0,False,4,,,
Styrax confusus,11.9917,9,17.2945,31.644,7.17316,1408.5,161.5,True,,,191,355
Styrax faberi,11.9917,9,17.8417,28.4,9.38333,1271.5,129.0,False,10,,375,
Styrax hemsleyanus,11.9917,11,13.6245,26.8167,5.03055,1202.67,102.333,True,,,30,95
Styrax japonicus,11.9917,11,13.252,29.0155,3.80842,1322.5,168.625,True,,,1842,1540
Styrax obassia,11.9917,8,10.4903,26.3,0.858333,1084.25,139.0,False,1,,2368,
Styrax odoratissimus,11.9917,9,17.9168,31.7896,8.1145,1453.5,155.75,True,,,49,115
Styrax perkinsiae,11.9917,11,13.0453,24.1833,4.99445,971.833,68.0,True,,,23,164
Styrax redivivus,11.9917,6,15.309,29.525,10.0125,597.75,10.5,False,11,,900,
Styrax roseus,11.9917,11,15.3167,25.45,7.82916,1005.5,51.5,False,2,,152,
Styrax tonkinensis,11.9917,2,18.5907,30.9333,11.4667,1385.67,89.0,True,,,70,220
Sycopsis sinensis,11.9917,11,14.0197,25.4705,6.4475,1788.62,184.0,True,,,129,279
Symphoricarpos albus,11.9917,9,9.83333,24.075,2.17917,790.75,139.0,False,149,,9295,
Symphoricarpos hesperius,11.9917,2,8.15139,23.475,1.3125,1095.25,106.0,False,14,,122,
Symphyotrichum ciliolatum,11.9917,6,9.19375,22.9,2.75834,623.5,125.0,False,7,,,
Symphyotrichum foliaceum,11.9917,9,5.70001,25.6,-1.5,708.5,128.75,False,9,,1972,
Symphyotrichum laeve,11.9917,9,8.35696,27.8,-1.9875,838.75,138.5,False,38,,5612,
Symphyotrichum novae-angliae,11.9917,9,8.89374,27.7,-1.74583,932.0,174.0,False,67,,9723,
Symphyotrichum novi-belgii,11.9917,9,9.1014,24.85,0.420833,823.5,159.25,False,26,,8719,
Symphyotrichum oblongifolium,11.9917,11,11.6028,30.05,0.158333,933.5,146.0,False,41,,1530,
Symphyotrichum puniceum,11.9917,9,7.32361,27.2,-3.36667,987.0,176.0,False,34,,5588,
Symphyotrichum subspicatum,11.9917,9,10.7382,24.1,4.94583,985.75,84.5,False,6,,907,
Symphytum ibericum,11.9917,2,10.2896,22.825,3.86667,717.0,152.25,False,12,,183,
Symphytum officinale,11.9917,9,10.3708,25.6,2.61667,815.0,138.0,False,164,,,
Symphytum tuberosum,11.9917,11,9.88611,24.2,2.95833,835.5,155.0,False,36,,8972,
Symplocos paniculata,11.9917,9,15.449,29.2924,5.31433,1349.67,150.333,True,,6,880,
Synthyris missurica,11.9917,6,7.60277,25.1,-0.191666,728.5,104.0,False,19,,582,
Synthyris wyomingensis,11.9917,2,5.72084,27.9,-2.875,462.0,62.5,False,2,,846,
Syringa pinnatifolia,11.9917,11,9.97847,23.675,2.64167,776.0,84.75,False,35,,19,
Syringa pubescens,11.9917,8,9.37361,25.7,-0.416666,827.25,121.5,False,34,,607,
Syringa sweginzowii,11.9917,11,8.54028,23.375,0.491666,747.0,83.25,False,67,,178,
Syringa vulgaris,11.9917,9,10.5041,25.5185,1.66991,870.125,150.375,True,,,50919,145
Syringa yunnanensis,11.9917,11,8.59236,22.775,1.25833,772.25,86.75,False,69,,178,
Taiwania cryptomerioides,11.9917,11,13.9953,25.656,7.7585,1819.5,154.625,True,,,228,203
Tamarix ramosissima,11.9917,11,12.2908,29.9495,3.14334,454.25,49.375,True,,,3457,115
Tanacetum balsamita,11.9917,11,10.3472,24.9,2.325,739.0,135.0,False,80,,2229,
Tanacetum corymbosum,11.9917,11,9.33889,24.2,1.48333,749.0,141.0,False,57,,7332,
Tanacetum haradjanii,11.9917,6,9.98264,24.325,1.76667,619.5,112.75,False,19,,6,
Tanacetum macrophyllum,11.9917,6,8.73125,22.5,1.2625,721.25,140.5,False,56,,1197,
Tanacetum parthenium,11.9917,9,10.2639,24.45,3.49167,788.5,143.5,False,120,,8661,
Tanacetum vulgare,11.9917,9,8.42639,24.0,0.224998,715.5,121.5,False,155,,8629,
Tapiscia sinensis,11.9917,9,16.0584,30.747,6.06392,1246.0,105.625,True,,,138,118
Taxodium distichum,11.9917,11,15.5888,29.8126,6.388,1016.0,170.125,True,,,11722,1297
Taxus baccata,11.9917,9,9.73368,22.685,3.67133,794.0,149.0,True,,,17517,46629
Taxus brevifolia,11.9917,9,10.1022,24.5531,3.80715,1162.25,106.625,True,,,4848,867
Taxus canadensis,11.9917,6,6.84653,25.15,-3.67917,935.0,175.5,False,77,,5624,
Taxus cuspidata,11.9917,11,8.90742,26.1795,-2.23375,1115.75,161.0,True,,,657,310
Taxus wallichiana,11.9917,11,12.1776,24.488,5.25208,1241.12,107.875,True,,,296,547
Tephroseris integrifolia,11.9917,2,5.08194,21.4,-2.20833,693.0,118.0,False,3,,4308,
Ternstroemia gymnanthera,11.9917,5,14.7693,27.252,7.32234,1425.75,136.5,True,,,711,108
Tetracentron sinense,11.9917,11,12.7959,24.7033,5.08344,1038.33,90.6667,True,,,108,265
Tetradium daniellii,11.9917,11,11.7205,27.455,1.54233,873.875,89.375,True,,,195,148
Tetradium glabrifolium,11.9917,9,19.3997,29.4436,12.6655,1888.5,125.25,True,,,294,420
Teucrium chamaedrys,11.9917,11,10.4014,25.65,3.025,799.5,146.0,False,179,,7919,
Teucrium cossonii,11.9917,8,14.5167,29.05,8.28333,602.0,53.5,False,22,,56,
Teucrium marum,11.9917,11,13.2292,25.85,6.28333,773.0,104.5,False,54,,2724,
Teucrium montanum,11.9917,11,10.1153,24.55,2.49167,844.5,163.0,False,61,,6233,
Teucrium orientale,11.9917,9,9.64792,25.4,0.175001,631.0,92.75,False,17,,374,
Teucrium pyrenaicum,11.9917,6,10.2958,23.8,3.33333,743.0,149.0,False,34,,,
Teucrium scorodonia,11.9917,9,10.1042,23.25,3.44583,794.25,155.5,False,98,,7036,
Thalictrum alpinum,11.9917,3,3.87917,18.95,-2.96667,875.5,155.0,False,41,,9172,
Thalictrum aquilegiifolium,11.9917,9,7.4882,22.275,-0.125,944.5,174.25,False,65,,8704,
Thalictrum coreanum,11.9917,9,9.55139,25.975,-2.14167,910.5,72.75,False,9,,16,
Thalictrum delavayi,11.9917,11,10.7819,23.05,3.525,813.0,97.0,False,80,,226,
Thalictrum diffusiflorum,11.9917,9,7.02431,20.45,0.620835,777.5,87.75,False,9,,19,
Thalictrum dioicum,11.9917,9,8.49583,28.0,-2.25,951.0,179.5,False,48,,5733,
Thalictrum flavum,11.9917,6,9.42083,22.7,2.375,721.0,138.0,False,83,,3973,
Thalictrum ichangense,11.9917,11,13.7639,28.55,3.0625,1200.75,123.5,False,21,,131,
Thalictrum kiusianum,11.9917,11,11.3486,27.55,0.716667,1052.5,210.5,False,34,,4,
Thalictrum lucidum,11.9917,6,6.83403,23.2,-2.05,694.25,121.0,False,58,,4946,
Thalictrum occidentale,11.9917,6,6.45694,23.45,-0.933333,786.75,125.75,False,13,,2078,
Thalictrum pubescens,11.9917,6,7.80556,26.05,-2.29167,1039.5,206.25,False,51,,6300,
Thalictrum revolutum,11.9917,11,11.2097,29.35,0.3125,1057.25,217.5,False,19,,663,
Thalictrum rochebruneanum,11.9917,8,7.85138,23.9,-0.283334,934.5,171.5,False,27,,20,
Thalictrum thalictroides,11.9917,11,11.9542,29.625,0.8125,1096.5,233.75,False,25,,9723,
Thalictrum tuberosum,11.9917,11,11.6861,26.2,4.39167,631.5,127.5,False,15,,4086,
Thamnocalamus spathiflorus,11.9917,11,10.8139,20.95,5.64167,1032.5,108.0,False,4,,11,
Thelypteris palustris,11.9917,9,8.46944,24.75,-0.291665,799.0,145.5,False,87,,5800,
Thermopsis lanceolata,11.9917,6,3.225,24.2,-6.725,584.0,84.0,False,40,,1490,
Thuja occidentalis,11.9917,9,8.25474,26.588,-2.07283,916.375,162.875,True,,,8219,1853
Thuja plicata,11.9917,9,10.9067,24.23,4.94758,944.25,131.375,True,,,5753,999
Thujopsis dolabrata,11.9917,11,11.2302,25.9225,2.59192,1229.0,174.375,True,,,558,320
Thymus argaeus,11.9917,6,10.0458,22.2,3.61667,1126.5,157.0,False,8,,2,
Thymus brachychilus,11.9917,2,2.5125,20.8,-7.18333,580.0,34.0,False,1,,4,
Thymus leucotrichus,11.9917,9,10.0069,24.3,3.69167,834.5,119.25,False,11,,66,
Thymus longicaulis,11.9917,11,10.382,25.75,3.17917,866.5,163.75,False,23,,4068,
Thymus mastichina,11.9917,11,12.6986,28.1,5.05,661.0,85.5,False,38,,8443,
Thymus praecox,11.9917,6,8.69792,21.65,2.00833,860.0,155.0,False,48,,6954,
Thymus serpyllum,11.9917,9,8.0139,22.825,0.941667,685.25,119.75,False,127,,8964,
Thymus sibthorpii,11.9917,11,12.2139,26.25,3.98333,591.0,112.0,False,14,,133,
Thymus thracicus,11.9917,11,10.766,27.025,2.2375,746.25,121.0,False,17,,40,
Thymus vulgaris,11.9917,11,12.3569,26.875,4.9625,750.0,122.75,False,191,,9204,
Thymus zygis,11.9917,11,13.807,29.95,6.35,631.5,72.0,False,17,,8866,
Tiarella cordifolia,11.9917,11,8.72778,25.75,-1.475,1013.5,198.5,False,125,,1569,
Tiarella trifoliata,11.9917,5,9.02917,22.4,3.13333,1133.5,146.5,False,14,,8836,
Tigridia orthantha,11.9917,11,11.8743,21.9,7.79583,1045.25,111.75,False,3,,144,
Tigridia pavonia,11.9917,9,13.9125,24.65,8.73333,834.0,88.5,False,58,,927,
Tigridia vanhouttei,11.9917,5,14.3583,25.7,8.7,683.5,84.5,False,6,,225,
Tilia americana,11.9917,11,9.51752,28.0183,-0.734999,919.667,166.667,True,,49,6472,
Tilia chinensis,11.9917,11,12.5576,26.051,3.61117,866.125,76.125,True,,,71,272
Tilia chingiana,11.9917,3,15.7203,29.15,5.84722,1304.33,167.833,True,,,11,27
Tilia cordata,11.9917,9,8.4168,23.7645,0.212991,756.625,143.125,True,,,28277,72150
Tilia tomentosa,11.9917,11,10.7331,25.8898,2.25594,834.625,158.0,True,,,610,148
Tolmiea menziesii,11.9917,6,9.50625,22.75,3.05,1088.75,159.0,False,53,,3933,
Tongpeia fungosa,11.9917,2,12.2514,25.55,8.21251,932.0,78.5,False,3,,2,
Toona sinensis,11.9917,11,15.1284,29.143,5.9055,1146.75,122.625,True,,,206,126
Torminalis glaberrima,11.9917,11,10.5646,24.325,3.92083,780.75,146.75,False,5,,8006,
Torreya nucifera,11.9917,11,12.5184,28.2685,2.47033,1243.38,157.375,True,,,621,591
Toxicoscordion venenosum,11.9917,9,9.23056,26.4,0.133333,776.5,133.5,False,8,,5682,
Trachelospermum asiaticum,11.9917,9,13.9465,28.725,5.0125,1277.0,168.5,False,73,,2953,
Trachelospermum jasminoides,11.9917,9,16.4542,29.1,8.25,1088.0,135.5,False,144,,2087,
Trachycarpus fortunei,11.9917,11,15.0508,28.721,6.89733,1139.25,133.25,True,,,845,73
Trachycarpus geminisectus,11.9917,6,16.3156,25.5667,9.41109,1253.33,83.6667,True,,,6,6
Trachycarpus latisectus,11.9917,9,15.6729,25.05,9.79582,1845.0,84.75,True,24,,,1
Trachycarpus princeps,11.9917,9,13.3135,24.0833,6.81944,1228.83,85.0,True,,,5,7
Trachystemon orientale,11.9917,11,11.1542,26.2,4.46667,915.5,185.5,False,4,,1019,
Tradescantia hirsuticaulis,11.9917,3,15.968,32.8,5.66667,1297.0,266.0,False,8,,193,
Tradescantia longipes,11.9917,8,12.0653,30.725,-0.0250009,1026.25,191.75,False,5,,84,
Trautvetteria carolinensis,11.9917,9,9.10973,25.05,3.02917,1305.5,201.5,False,5,,2445,
Trautvetteria fonticalcarea,11.9917,2,12.7444,29.8,1.7125,1226.5,268.0,False,2,,19,
Triantha glutinosa,11.9917,5,5.91528,21.75,-1.5125,822.5,145.0,False,2,,2354,
Trichostema lanatum,11.9917,5,15.7049,30.55,11.0542,459.75,6.75,False,21,,2471,
Tricyrtis formosana,11.9917,9,16.65,25.825,9.0375,1693.0,187.25,False,60,,1281,
Tricyrtis hirta,11.9917,11,12.8153,26.55,3.75,1264.5,168.5,False,88,,534,
Tricyrtis macrantha,11.9917,9,12.8833,26.65,3.92083,1275.25,190.0,False,20,,5,
Trifolium rubens,11.9917,8,9.74444,24.1,2.19167,815.5,163.5,False,72,,5300,
Trillium albidum,11.9917,11,11.1681,25.225,4.78333,1032.5,107.75,False,33,,1733,
Trillium apetalon,11.9917,8,8.54375,25.175,-3.25,1217.5,171.75,False,5,,661,
Trillium chloropetalum,11.9917,6,12.6986,24.025,6.89167,801.75,81.5,False,35,,3264,
Trillium cuneatum,11.9917,9,10.2125,25.8,2.51667,952.0,182.5,False,54,,,
Trillium erectum,11.9917,6,8.04236,25.4,-1.9125,1007.25,196.0,False,94,,9624,
Trillium grandiflorum,11.9917,8,9.01528,26.625,-1.42917,946.0,178.0,False,128,,9558,
Trillium hibbersonii,11.9917,2,8.26389,20.5,1.69167,1991.0,219.5,False,3,,72,
Trillium luteum,11.9917,11,12.1333,28.4,2.47083,1144.25,224.5,False,79,,1383,
Trillium nivale,11.9917,8,10.2056,28.8,-1.37083,920.25,170.0,False,18,,1182,
