Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Erythronium citrinum,14.2833,9,11.4639,27.45,4.0,1148.5,88.0,False,1,,188,
Escallonia rubra,14.2833,9,11.1153,23.3,5.45,784.0,143.0,False,55,,9517,
Eumorphia prostrata,14.2833,9,10.532,22.1,5.64583,715.5,95.0,False,3,,24,
Eurya emarginata,14.2833,9,17.0056,27.95,8.85833,1509.5,226.0,False,27,,769,
Fabiana imbricata,14.2833,9,9.75696,23.65,4.33333,841.5,105.5,False,41,,487,
Fallopia baldschuanica,14.2833,9,10.1472,22.8,3.79167,744.5,138.0,False,22,,6715,
Fargesia apicirubens,14.2833,9,13.8667,31.7,2.66667,1073.0,233.0,False,2,,1,
Fargesia murielae,14.2833,9,8.55279,22.9,1.06667,715.5,129.0,False,3,,175,
Fessia greilhuberi,14.2833,9,10.8542,23.2,5.35,743.0,127.0,False,7,,,
Festuca glauca,14.2833,9,10.4507,25.175,3.42083,786.0,148.0,False,86,,1429,
Festuca idahoensis,14.2833,9,8.92779,25.95,2.89166,676.5,41.0,False,19,,2798,
Filipendula vestita,14.2833,9,8.76528,22.45,1.61667,769.5,95.0,False,6,,48,
Freesia laxa,14.2833,9,15.9049,25.475,9.3,913.5,140.0,False,41,,141,
Fritillaria monantha,14.2833,9,15.7118,28.225,7.32917,1400.0,118.0,False,2,,8,
Gaultheria antipoda,14.2833,9,9.9382,21.75,5.275,1312.5,258.5,False,13,,472,
Gazania krebsiana,14.2833,9,14.5833,26.85,8.09167,662.5,83.5,False,23,,1131,
Gelsemium sempervirens,14.2833,9,17.2611,31.0,7.78333,1182.0,213.5,False,65,,6616,
Gentiana sceptrum,14.2833,9,10.3111,22.95,4.00417,1481.25,179.5,False,7,,664,
Geranium albanum,14.2833,9,10.3667,25.7,2.475,566.0,101.5,False,24,,52,
Geranium incanum,14.2833,9,14.8528,24.6,9.95833,648.0,96.5,False,25,,188,
Geropogon hybridus,14.2833,9,15.3195,28.75,7.425,639.5,53.0,False,7,,1862,
Gladiolus dalenii,14.2833,9,15.6458,25.8,9.80416,917.75,95.0,False,39,,1655,
Grevillea australis,14.2833,9,8.64862,21.6,4.15,1171.0,209.5,False,2,,2147,
Grevillea juniperina,14.2833,9,15.9757,26.975,9.17083,813.5,133.5,False,33,,548,
Grevillea victoriae,14.2833,9,8.99999,21.625,4.10417,1145.25,185.5,False,35,,886,
Gymnocalycium baldianum,14.2833,9,14.1,27.3,6.00833,623.5,72.0,False,52,,16,
Hedera helix,14.2833,9,10.0597,24.6,2.79166,812.0,146.5,False,229,,82,
Helianthus angustifolius,14.2833,9,17.1111,32.225,6.92917,1232.75,250.0,False,3,,292,
Heliotropium curassavicum,14.2833,9,17.1486,30.4,12.0792,550.5,41.75,False,14,,9634,
Helonias orientalis,14.2833,9,11.9778,25.1,5.55002,1313.0,120.0,False,1,,88,
Hemerocallis fulva,14.2833,9,10.1792,26.8,1.275,889.75,151.5,False,14,,9596,
Heptapleurum delavayi,14.2833,9,16.0945,28.475,8.22917,1221.0,107.25,False,2,,36,
Heracleum maximum,14.2833,9,9.25556,25.65,0.541668,844.0,106.5,False,25,,9871,
Hesperaloe parviflora,14.2833,9,17.3833,32.15,7.7875,668.0,98.25,False,98,,177,
Hesperocyparis abramsiana,14.2833,9,13.2278,24.0,10.0583,761.5,11.5,False,7,,626,
Hesperocyparis bakeri,14.2833,9,9.98542,27.275,3.09583,824.5,83.0,False,14,,18,
Heuchera rubescens,14.2833,9,8.74862,26.4,1.65834,640.0,95.0,False,22,,1819,
Hibiscus syriacus,14.2833,9,11.5417,26.55,3.84167,836.0,148.5,False,18,,9768,
Hyacinthoides hispanica,14.2833,9,10.1875,23.8,3.71667,804.0,154.5,False,116,,8662,
Hydrangea barbara,14.2833,9,15.1264,30.275,4.98333,1266.0,254.25,False,7,,933,
Hydrangea hydrangeoides,14.2833,9,11.6847,26.85,3.11667,1348.0,197.0,False,7,,176,
Hydrangea serrata,14.2833,9,10.4625,25.925,1.75,1318.5,183.0,False,57,,2758,
Hydrangea strigosa,14.2833,9,15.2472,28.6,5.7375,1118.75,113.5,False,17,,47,
Hydrangea viburnoides,14.2833,9,15.9681,27.075,8.97083,1655.0,154.75,False,6,,836,
Hydrophyllum tenuipes,14.2833,9,10.6014,24.8,3.98333,1047.5,119.0,False,14,,294,
Hypericum bellum,14.2833,9,9.94098,22.175,3.7625,852.25,86.5,False,17,,37,
Hypericum buckleyi,14.2833,9,11.1493,27.575,2.2,1536.0,342.75,False,15,,64,
Hypericum calycinum,14.2833,9,10.9743,25.15,3.77917,788.75,149.5,False,121,,963,
Ilex leucoclada,14.2833,9,10.2708,25.3,2.20833,1257.0,211.0,False,1,,716,
Ipomopsis aggregata,14.2833,9,7.39029,26.55,-0.466667,648.0,92.0,False,17,,8846,
Ipomopsis rubra,14.2833,9,15.8208,30.85,5.3875,854.75,152.0,False,32,,2759,
Iris bracteata,14.2833,9,11.2236,26.525,4.66667,1167.75,96.5,False,17,,13,
Iris chrysophylla,14.2833,9,11.2681,26.7,4.18333,1163.0,122.0,False,9,,673,
Iris confusa,14.2833,9,14.8611,26.9,6.37917,957.75,95.5,False,35,,69,
Iris foetidissima,14.2833,9,11.1264,24.15,4.89167,755.0,139.5,False,127,,923,
Iris hartwegii,14.2833,9,12.1306,27.4,6.78333,906.5,19.5,False,9,,132,
Iris innominata,14.2833,9,11.2056,25.4,5.3,1365.5,97.5,False,37,,22,
Jasminum nudiflorum,14.2833,9,11.2111,26.25,3.90833,819.0,153.0,False,167,,6385,
Kadsura heteroclita,14.2833,9,16.9333,29.1,9.23333,1198.75,93.75,False,1,,267,
Kalmia buxifolia,14.2833,9,12.1653,30.0,2.775,1252.5,261.75,False,6,,113,
Keckiella lemmonii,14.2833,9,11.634,27.375,5.2625,983.5,60.75,False,6,,326,
Kniphofia northiae,14.2833,9,11.575,22.8,6.54167,757.0,104.0,False,39,,8,
Kniphofia pauciflora,14.2833,9,16.1674,26.475,10.05,835.0,125.75,False,13,,3,
Kniphofia rooperi,14.2833,9,16.2854,25.2,10.9208,854.5,131.25,False,38,,64,
Kunzea muelleri,14.2833,9,8.5014,21.65,3.78333,1284.75,218.0,False,12,,848,
Lavandula angustifolia,14.2833,9,10.1785,24.65,3.00833,803.0,143.75,False,189,,6717,
Ledebouria cooperi,14.2833,9,14.6931,25.925,8.40833,868.0,91.0,False,28,,391,
Lepidothamnus laxifolius,14.2833,9,8.95418,21.05,5.0375,1806.75,328.25,False,11,,838,
Leptospermum namadgiensis,14.2833,9,8.91388,23.475,3.43334,898.5,179.25,False,5,,119,
Leucothoe axillaris,14.2833,9,15.4333,30.8,5.43333,1186.5,238.0,False,78,,558,
Leucothoe davisiae,14.2833,9,8.23682,25.65,1.8125,1139.25,105.25,False,23,,277,
Lewisia leeana,14.2833,9,7.19582,23.575,2.72917,1146.75,94.25,False,11,,29,
Lewisiopsis tweedyi,14.2833,9,7.11666,23.1,0.283335,818.25,119.25,False,8,,186,
Lilium kelloggii,14.2833,9,11.4757,24.6,7.10834,1103.75,36.25,False,5,,169,
Lindera praecox,14.2833,9,11.2556,26.85,2.97917,1290.25,175.5,False,35,,152,
Lindera triloba,14.2833,9,11.3639,26.3,3.01667,1568.0,191.5,False,22,,399,
Lomatium dissectum,14.2833,9,10.6187,29.55,1.99583,678.5,85.75,False,9,,1316,
Lomatium macrocarpum,14.2833,9,10.0514,28.6,0.841667,638.0,100.5,False,6,,313,
Lonicera acuminata,14.2833,9,9.64654,23.65,2.6875,964.25,173.25,False,27,,397,
Lonicera ferruginea,14.2833,9,18.0257,29.325,10.65,1455.25,80.25,False,5,,85,
Lupinus pilosus,14.2833,9,15.7847,28.95,8.11667,578.5,59.0,False,13,,866,
Lupinus rivularis,14.2833,9,11.8208,25.8,5.5,1153.25,123.0,False,8,,572,
Lycoris aurea,14.2833,9,16.8181,30.5,8.4875,1257.0,125.0,False,44,,288,
Lyonia lucida,14.2833,9,18.7611,32.2,9.66667,1237.0,225.0,False,2,,3842,
Lysimachia latifolia,14.2833,9,11.757,24.9,7.14167,967.0,41.5,False,3,,9796,
Lysimachia paridiformis,14.2833,9,16.5438,31.025,6.42917,1294.5,100.0,False,8,,239,
Magnolia ashei,14.2833,9,16.8306,31.025,6.77917,1298.25,248.5,False,43,,99,
Maianthemum purpureum,14.2833,9,7.25417,19.25,2.10833,860.0,104.0,False,6,,13,
Maihueniopsis glomerata,14.2833,9,9.05001,22.65,3.475,393.5,68.0,False,3,,137,
Mammillaria marksiana,14.2833,9,18.3604,29.4,10.2583,820.75,70.0,False,42,,18,
Marah oregana,14.2833,9,12.1917,25.55,6.26667,1027.5,78.25,False,5,,468,
Melica subulata,14.2833,9,10.8583,25.35,6.35834,958.0,46.0,False,8,,941,
Melissa officinalis,14.2833,9,10.8431,25.45,3.85834,790.5,140.75,False,213,,9455,
Mentha spicata,14.2833,9,10.566,25.075,3.825,802.75,136.75,False,157,,8122,
Mentzelia laevicaulis,14.2833,9,10.7139,28.425,2.72083,571.5,54.75,False,12,,3154,
Micranthes ferruginea,14.2833,9,7.81666,22.55,4.05833,1290.0,96.5,False,2,,2346,
Moraea ochroleuca,14.2833,9,15.0202,25.75,9.525,709.75,98.5,False,13,,72,
Muehlenbeckia astonii,14.2833,9,12.1195,22.65,6.95,732.5,142.0,False,21,,192,
Muscarimia macrocarpa,14.2833,9,14.7944,27.025,6.86667,704.25,74.5,False,32,,31,
Myriopteris gracillima,14.2833,9,9.21666,25.2,4.64167,988.0,39.0,False,1,,2348,
Myriopteris lindheimeri,14.2833,9,16.0292,30.0,9.3,666.5,21.5,False,1,,1337,
Nepenthes alata,14.2833,9,18.1042,26.9,11.6917,1762.0,204.5,False,75,,72,
Nepeta curviflora,14.2833,9,16.5931,29.425,8.57917,607.75,60.5,False,14,,247,
Nerine bowdenii,14.2833,9,10.3319,22.625,4.72083,751.5,139.25,False,73,,135,
Nothaphoebe cavaleriei,14.2833,9,13.7812,27.85,5.30834,730.0,141.0,False,11,,,
Nuphar polysepala,14.2833,9,10.2611,24.3,5.75833,981.5,62.0,False,5,,3897,
Odontostomum hartwegii,14.2833,9,15.6,30.85,8.8125,778.0,65.25,False,14,,39,
Oenanthe sarmentosa,14.2833,9,11.6222,24.3,5.08333,956.5,108.25,False,13,,2195,
Oenothera speciosa,14.2833,9,16.8271,31.7,7.65833,853.0,152.0,False,53,,9796,
Olearia phlogopappa,14.2833,9,10.5181,22.25,5.76667,1028.0,183.5,False,25,,6499,
Opuntia basilaris,14.2833,9,16.1854,32.875,6.29583,429.25,68.25,False,64,,9797,
Opuntia polyacantha,14.2833,9,9.14029,27.8,0.216665,551.0,88.0,False,62,,9647,
Origanum vulgare,14.2833,9,9.13196,24.15,2.19167,763.0,136.5,False,23,,793,
Ornithogalum viridiflorum,14.2833,9,11.7361,25.625,4.61667,776.5,92.25,False,14,,15,
Orthocarpus cuspidatus,14.2833,9,7.76667,25.875,0.816668,931.75,126.25,False,4,,799,
Orthrosanthus chimboracensis,14.2833,9,10.7292,20.7,7.09583,933.75,127.5,False,13,,81,
Oxalis depressa,14.2833,9,14.6799,26.175,7.50833,602.75,90.5,False,19,,545,
Ozothamnus leptophyllus,14.2833,9,9.89722,21.525,5.14167,1145.0,221.0,False,22,,4843,
Pachystegia rufa,14.2833,9,12.209,22.5,7.775,876.75,172.75,False,7,,3,
Papaver somniferum,14.2833,9,10.3139,24.25,3.88333,748.0,132.0,False,94,,8757,
Parthenocissus tricuspidata,14.2833,9,10.8208,27.525,2.0875,998.5,149.5,False,11,,73,
Pediocactus simpsonii,14.2833,9,7.37362,27.7,-0.416665,625.5,105.0,False,16,,2647,
Pelargonium alchemilloides,14.2833,9,14.8181,25.05,8.65833,680.5,102.5,False,57,,1125,
Penstemon barbatus,14.2833,9,9.8736,25.95,1.76667,612.5,89.25,False,69,,3958,
Penstemon deustus,14.2833,9,8.99721,28.375,1.18334,641.0,65.5,False,11,,1813,
Phacelia argentea,14.2833,9,12.6083,23.5,8.95,1370.0,46.0,False,5,,11,
Phacelia bolanderi,14.2833,9,12.5611,24.65,8.15,1254.0,33.5,False,11,,266,
Phalocallis coelestis,14.2833,9,15.8333,29.375,9.72917,1340.25,262.0,False,8,,6,
Philadelphus brachybotrys,14.2833,9,14.5972,28.2,5.14167,1081.0,144.0,False,26,,14,
Phlomis grandiflora,14.2833,9,14.2667,27.325,6.77083,708.0,73.75,False,11,,13,
Phlomis leucophracta,14.2833,9,12.2306,28.2,4.68333,674.5,76.0,False,3,,6,
Phlox nivalis,14.2833,9,15.6722,32.1,5.74167,1178.0,254.0,False,7,,477,
Phyllocladus alpinus,14.2833,9,10.582,21.5,6.2,1675.0,303.0,False,2,,831,
Phyllostachys atrovaginata,14.2833,9,15.1222,30.6,4.65,1157.0,100.0,False,8,,4,
Phyllostachys makinoi,14.2833,9,18.5451,30.475,11.5875,1703.5,134.25,False,9,,16,
Piloselloides hirsuta,14.2833,9,15.5799,24.8,9.57083,905.75,76.75,False,2,,871,
Pimelea prostrata,14.2833,9,9.90834,21.2,5.39167,1313.5,258.0,False,2,,1534,
Pittosporum subulisepalum,14.2833,9,16.4028,32.35,4.85834,1290.5,198.5,False,4,,6,
Plantago major,14.2833,9,9.68681,24.675,2.6,786.0,134.25,False,135,,8358,
Plectritis congesta,14.2833,9,10.7187,23.675,4.44167,1015.0,99.0,False,9,,3964,
Podocarpus acutifolius,14.2833,9,10.3375,21.75,5.20833,1592.0,282.5,False,38,,299,
Polygonatum kingianum,14.2833,9,15.3007,28.15,6.78333,1168.0,110.5,False,37,,15,
Polypodium glycyrrhiza,14.2833,9,10.3667,23.65,4.70833,1067.5,121.5,False,23,,9778,
Polystichum imbricans,14.2833,9,11.9472,26.95,6.94167,953.0,25.0,False,5,,1879,
Polystichum kruckebergii,14.2833,9,6.48054,22.65,2.36667,895.0,76.25,False,2,,223,
Polystichum proliferum,14.2833,9,11.7486,23.4,6.65833,984.0,179.5,False,36,,892,
Polystichum setiferum,14.2833,9,11.2139,24.125,4.74583,856.5,157.5,False,117,,7445,
Potentilla chinensis,14.2833,9,10.6542,26.825,0.158334,1065.25,97.75,False,19,,1647,
Poterium sanguisorba,14.2833,9,10.0549,26.1,-0.00416744,755.0,132.25,False,18,,652,
Prosartes hookeri,14.2833,9,10.4417,24.45,4.33334,957.0,92.0,False,17,,5799,
Prosartes lanuginosa,14.2833,9,10.9278,28.5,2.2,1179.0,252.5,False,9,,1782,
Pseudodictamnus acetabulosus,14.2833,9,14.3958,26.2,6.85,591.5,70.0,False,3,,38,
Pseudosasa japonica,14.2833,9,10.6,24.075,3.89166,930.5,158.0,False,93,,3871,
Pseudotaxus chienii,14.2833,9,15.5,28.75,5.67083,1342.25,164.0,False,34,,13,
Pteridium aquilinum,14.2833,9,9.99237,25.025,3.3625,848.25,141.0,False,12,,929,
Pterocactus fischeri,14.2833,9,10.9972,27.025,3.68333,447.75,67.25,False,14,,13,
Pulsatilla occidentalis,14.2833,9,4.18472,19.75,-2.0625,1080.75,163.75,False,6,,4327,
Pyracantha coccinea,14.2833,9,11.1861,25.45,3.49583,730.5,131.5,False,113,,9376,
Pyrrosia lingua,14.2833,9,14.5486,27.8,5.85833,1456.75,174.0,False,76,,2924,
Quercus vacciniifolia,14.2833,9,7.88264,25.375,2.125,911.5,82.0,False,18,,677,
Ranunculus occidentalis,14.2833,9,11.4042,27.425,4.57917,863.0,76.75,False,12,,3256,
Rhododendron bachii,14.2833,9,16.2458,29.75,7.35833,1194.0,128.5,False,1,,134,
Rhododendron camelliiflorum,14.2833,9,9.75557,21.35,5.21667,1133.5,71.0,False,7,,7,
Rhododendron faithiae,14.2833,9,16.3688,27.05,8.46667,1197.5,103.5,False,5,,15,
Rhododendron haofui,14.2833,9,15.4264,28.05,6.23333,1195.0,126.0,False,8,,5,
Rhododendron indicum,14.2833,9,14.8514,27.2,8.39166,1168.0,158.5,False,62,,788,
Rhododendron levinei,14.2833,9,17.5472,29.25,8.525,1400.0,129.5,False,1,,44,
Rhododendron liliiflorum,14.2833,9,15.8076,27.55,7.34167,1243.25,126.75,False,19,,46,
Rhododendron oldhamii,14.2833,9,16.0889,26.1,9.0125,2020.0,227.0,False,32,,876,
Rhododendron ovatum,14.2833,9,15.3549,28.375,6.43333,1328.5,166.0,False,31,,421,
Rhododendron seinghkuense,14.2833,9,8.82501,22.7,4.075,1047.5,82.5,False,6,,12,
Rhododendron simsii,14.2833,9,16.3979,28.625,7.21667,1264.0,118.5,False,49,,181,
Rhododendron spiciferum,14.2833,9,13.6319,24.5,6.98333,870.0,85.5,False,16,,5,
Rhododendron spinuliferum,14.2833,9,14.3604,24.875,7.425,875.5,89.5,False,31,,9,
Rhododendron wumingense,14.2833,9,16.9625,26.825,9.53333,1260.25,96.5,False,5,,5,
Ribes viburnifolium,14.2833,9,15.9424,27.225,11.4125,453.75,6.5,False,31,,391,
Romneya coulteri,14.2833,9,15.2639,27.75,9.05417,552.75,67.75,False,83,,1828,
Romneya trichocalyx,14.2833,9,16.0049,28.3,11.2542,479.0,9.0,False,16,,779,
Rosa henryi,14.2833,9,15.3028,28.2,6.04167,1192.5,137.0,False,26,,431,
Rubus alceifolius,14.2833,9,17.2597,26.35,10.0333,1311.0,171.0,False,14,,2158,
Rudbeckia fulgida,14.2833,9,10.6451,26.65,2.41667,925.0,170.75,False,65,,3916,
Sageretia thea,14.2833,9,17.2319,30.375,8.325,1399.25,120.25,False,14,,756,
Salvia farinacea,14.2833,9,17.8083,31.9,8.41667,844.75,140.25,False,56,,5722,
Salvia guaranitica,14.2833,9,16.5924,29.125,10.0542,925.75,161.25,False,44,,38,
Salvia hierosolymitana,14.2833,9,15.4431,27.65,7.525,661.25,61.75,False,22,,7,
Salvia judaica,14.2833,9,16.9528,28.6,8.82917,601.75,55.5,False,29,,382,
Salvia recognita,14.2833,9,10.2396,27.7,2.77917,508.75,71.0,False,1,,12,
Salvia viscosa,14.2833,9,12.1528,26.25,4.6625,804.5,62.0,False,22,,62,
Salvia yangii,14.2833,9,11.3319,27.825,2.50417,929.0,184.5,False,6,,298,
Santolina pinnata,14.2833,9,10.4153,24.6,3.73334,1197.5,183.5,False,13,,143,
Santolina rosmarinifolia,14.2833,9,11.0403,27.05,4.075,615.5,100.5,False,68,,2744,
Saponaria cypria,14.2833,9,9.80973,24.775,2.47917,810.75,84.75,False,22,,11,
Sarcococca confusa,14.2833,9,10.2361,22.7,4.48333,748.5,153.0,False,93,,59,
Sarcococca orientalis,14.2833,9,15.2569,28.15,5.70833,1199.0,165.5,False,4,,3,
Satureja thymbra,14.2833,9,16.7667,28.2,9.33333,588.0,47.0,False,27,,95,
Saxifragopsis fragarioides,14.2833,9,8.98333,25.725,2.70417,1309.75,119.25,False,5,,83,
Scilla autumnalis,14.2833,9,15.5139,27.375,7.39167,620.0,62.0,False,62,,59,
Scleranthus biflorus,14.2833,9,12.0979,24.35,7.00834,803.0,149.5,False,37,,,
Sedum brevifolium,14.2833,9,10.2264,24.8,3.55833,877.5,123.5,False,33,,4784,
Sedum laxum,14.2833,9,11.1201,24.275,5.69167,1222.25,70.0,False,5,,382,
Sedum niveum,14.2833,9,10.5083,28.55,2.75833,972.5,134.75,False,5,,121,
Sedum obtusatum,14.2833,9,7.15696,24.75,1.04166,876.5,53.5,False,11,,1616,
Sedum spathulifolium,14.2833,9,10.2076,23.675,3.64583,903.0,101.25,False,45,,8333,
Selago flanaganii,14.2833,9,11.7861,23.825,7.375,815.0,27.75,False,2,,41,
Sesamum trilobum,14.2833,9,16.2778,25.475,9.60833,651.0,76.5,False,3,,765,
Shibataea chinensis,14.2833,9,15.9695,29.975,6.72083,1269.75,145.0,False,14,,5,
Sidalcea asprella,14.2833,9,12.3055,27.0,7.30833,1061.0,37.5,False,2,,679,
Sideritis cypria,14.2833,9,15.8306,30.8,8.075,677.5,52.5,False,13,,3,
Sisyrinchium bellum,14.2833,9,13.7292,26.1,6.56667,754.0,81.0,False,49,,,
Sisyrinchium palmifolium,14.2833,9,15.4535,26.375,9.14167,1110.5,200.75,False,11,,291,
Smelowskia ovalis,14.2833,9,5.72777,21.7,2.375,1166.5,102.0,False,2,,123,
Soehrensia huascha,14.2833,9,15.2611,28.35,7.15833,497.0,69.0,False,44,,51,
Spiraea splendens,14.2833,9,7.22084,24.25,0.0166683,960.5,120.0,False,11,,3344,
Stachys chamissonis,14.2833,9,11.4347,24.45,7.33333,1022.5,53.5,False,5,,2455,
Stomatium beaufortense,14.2833,9,14.4819,30.5,7.69166,367.5,39.0,False,3,,1,
Stranvaesia davidiana,14.2833,9,10.7076,21.7,4.125,1933.75,182.75,False,41,,1377,
Styphnolobium affine,14.2833,9,17.6514,33.55,6.93334,888.5,156.5,False,12,,218,
Styrax calvescens,14.2833,9,14.85,24.6,5.31667,948.0,95.0,False,4,,,
Styrax faberi,14.2833,9,17.8417,28.4,9.38333,1271.5,129.0,False,1,,375,
Symphyotrichum subspicatum,14.2833,9,10.7382,24.1,4.94583,985.75,84.5,False,6,,97,
Symphytum officinale,14.2833,9,10.3708,25.6,2.61667,815.0,138.0,False,164,,,
Tanacetum parthenium,14.2833,9,10.2639,24.45,3.49167,788.5,143.5,False,12,,8661,
Tanacetum vulgare,14.2833,9,8.42639,24.0,0.224998,715.5,121.5,False,155,,8629,
Teucrium chamaedrys,14.2833,9,10.4014,25.65,3.025,799.5,146.0,False,179,,7919,
Thalictrum revolutum,14.2833,9,11.2097,29.35,0.3125,1057.25,217.5,False,19,,663,
Thymus leucotrichus,14.2833,9,10.0069,24.3,3.69167,834.5,119.25,False,11,,66,
Thymus longicaulis,14.2833,9,10.382,25.75,3.17917,866.5,163.75,False,23,,468,
Thymus thracicus,14.2833,9,10.766,27.025,2.2375,746.25,121.0,False,17,,4,
Toxicoscordion venenosum,14.2833,9,9.23056,26.4,0.133333,776.5,133.5,False,8,,5682,
Trachelospermum jasminoides,14.2833,9,16.4542,29.1,8.25,1088.0,135.5,False,144,,287,
Trachystemon orientale,14.2833,9,11.1542,26.2,4.46667,915.5,185.5,False,4,,119,
Trautvetteria carolinensis,14.2833,9,9.10973,25.05,3.02917,1305.5,201.5,False,5,,2445,
Triteleia hendersonii,14.2833,9,11.5153,27.25,5.05833,956.5,72.5,False,6,,328,
Triteleia hyacinthina,14.2833,9,10.4292,23.2,4.18333,846.0,155.0,False,42,,,
Triteleia lemmoniae,14.2833,9,9.89584,27.325,3.0875,652.25,92.25,False,3,,56,
Ugni molinae,14.2833,9,11.1708,22.65,6.48333,1203.75,174.75,False,62,,537,
Vaccinium cespitosum,14.2833,9,5.65694,23.25,-2.29167,877.0,150.5,False,7,,2615,
Valeriana sitchensis,14.2833,9,6.26528,22.875,-0.933331,938.5,155.25,False,7,,4179,
Verbascum thapsus,14.2833,9,9.67639,26.7,1.25416,835.0,143.5,False,116,,9786,
Verbena officinalis,14.2833,9,10.3708,24.7,3.45833,778.0,142.5,False,12,,757,
Verbena rigida,14.2833,9,15.6271,26.9,8.44583,914.75,148.25,False,55,,6626,
Veronica odora,14.2833,9,8.96529,20.625,5.0625,1799.25,323.25,False,6,,1799,
Veronica perfoliata,14.2833,9,12.3417,24.5,6.675,855.5,158.25,False,23,,1756,
Viburnum awabuki,14.2833,9,16.0319,27.25,8.425,1349.0,167.0,False,19,,1327,
Viburnum erosum,14.2833,9,11.2584,27.2,2.875,1031.5,159.0,False,51,,,
Viola odorata,14.2833,9,9.86804,23.8,3.05834,746.75,135.0,False,142,,752,
Viola sempervirens,14.2833,9,12.3285,24.55,7.3875,1000.25,39.75,False,9,,4594,
Vitis rotundifolia,14.2833,9,17.216,31.675,7.50417,1205.5,221.0,False,22,,989,
Wachendorfia thyrsiflora,14.2833,9,14.5403,24.15,9.25,704.0,115.0,False,39,,719,
Woodwardia prolifera,14.2833,9,17.7792,29.8,8.52083,1726.5,174.75,False,1,,775,
Xanthocyparis vietnamensis,14.2833,9,16.0931,25.45,8.66667,1193.0,105.0,False,29,,18,
Xerophyllum tenax,14.2833,9,7.01806,23.875,0.712498,1164.5,132.25,False,25,,4913,
Yua thomsonii,14.2833,9,16.0958,29.25,6.28333,1120.25,97.5,False,4,,214,
Yucca baileyi,14.2833,9,11.5139,30.525,2.95417,440.5,63.75,False,23,,321,
Yucca constricta,14.2833,9,17.9243,32.95,8.3,811.75,134.5,False,25,,1337,
Yucca harrimaniae,14.2833,9,10.0903,29.7,0.791665,530.0,94.5,False,34,,382,
Yucca intermedia,14.2833,9,12.6965,30.325,3.77083,473.0,72.5,False,2,,68,
Yucca linearifolia,14.2833,9,17.9111,31.35,10.2667,595.5,56.0,False,21,,9,
Yucca neomexicana,14.2833,9,13.5819,31.65,6.24998,431.0,27.5,False,6,,44,
Yucca rupicola,14.2833,9,17.4486,31.25,7.75833,833.0,148.0,False,3,,3581,
Zantedeschia jucunda,14.2833,9,15.0083,25.3,8.50417,756.0,78.75,False,7,,7,
Zanthoxylum dissitum,14.2833,9,16.4861,30.575,7.13333,1226.0,85.25,False,9,,269,
Zephyranthes bifida,14.2833,9,16.9903,31.35,7.74167,1007.0,189.25,False,2,,551,
Zephyranthes concolor,14.2833,9,15.6125,27.45,11.0667,773.75,66.25,False,7,,74,
Zephyranthes fosteri,14.2833,9,15.3514,26.5,11.3417,813.75,26.5,False,4,,647,
Abies bracteata,14.2833,9,11.4807,24.9167,6.58334,858.833,52.8333,True,32,,228,172
Acer chienii,14.2833,9,12.366,23.75,5.0,1118.5,94.5,True,3,,2,
Acer cordatum,14.2833,9,16.7358,31.572,6.22283,1432.75,159.625,True,17,4,11,132
Acer fabri,14.2833,9,16.9428,30.865,7.46092,1325.75,140.875,True,31,2,181,428
Acer flabellatum,14.2833,9,11.8208,24.4,5.35,832.0,144.0,True,13,,,
Acer granatense,14.2833,9,11.7203,28.0913,4.84422,570.833,83.5,True,14,,1911,1758
Acer metcalfii,14.2833,9,16.4667,27.2,7.78749,1176.75,135.75,True,8,,15,
Acer oblongum,14.2833,9,15.8577,29.52,7.55075,1442.88,118.5,True,49,5,471,225
Acer pauciflorum,14.2833,9,15.3655,31.2975,5.589,1307.38,152.0,True,13,1,31,1
Acer pubinerve,14.2833,9,16.0347,30.45,5.84167,1317.0,159.0,True,14,,18,
Acer serrulatum,14.2833,9,15.7344,24.777,9.11465,1795.25,205.5,True,14,,336,
Acer sinense,14.2833,9,15.9097,30.05,6.225,1266.0,113.0,True,2,,65,
Acer wilsonii,14.2833,9,15.3528,27.2,6.75,1187.5,138.0,True,22,,61,
Adinandra glischroloma,14.2833,9,18.9209,30.7396,9.82353,1563.25,132.25,True,9,2,56,72
Aesculus assamica,14.2833,9,17.7656,27.8,11.0389,1271.33,65.1667,True,15,,37,48
Aesculus pavia,14.2833,9,15.3878,31.4205,5.60981,1148.25,220.625,True,146,4,2625,688
Alniphyllum fortunei,14.2833,9,17.5956,30.687,8.16866,1418.25,142.5,True,24,3,281,571
Alnus lanata,14.2833,9,11.7411,23.7167,4.91389,847.833,53.6667,True,9,,4,3
Amentotaxus hatuyenensis,14.2833,9,16.0514,31.2,7.05,1248.0,268.0,True,4,,1,
Arctostaphylos columbiana,14.2833,9,11.6013,23.39,6.96203,1208.0,78.3333,True,16,,52,1226
