Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Hydrastis canadensis,9.98333,9,11.266,28.675,0.404167,1058.25,206.25,False,71,,2414,
Hylotelephium cauticola,9.98333,9,7.37222,23.0,-0.525,828.75,159.5,False,16,,29,
Hylotelephium cyaneum,9.98333,9,-0.208322,22.35,1.91667,411.5,80.0,False,5,,25,
Hylotelephium maximum,9.98333,9,7.19861,23.1,-1.325,658.5,111.0,False,21,,937,
Hylotelephium pluricaule,9.98333,9,2.78056,21.45,-6.10833,898.25,158.75,False,7,,5,
Hylotelephium populifolium,9.98333,9,2.08472,23.3,-8.84166,564.75,76.75,False,27,,11,
Hylotelephium telephium,9.98333,9,7.45208,22.85,-0.329167,639.25,110.25,False,3,,8862,
Hypericum beanii,9.98333,9,13.6576,24.925,5.6375,913.0,96.25,False,29,,87,
Hypericum cerastioides,9.98333,9,11.2819,25.1,3.66667,692.75,119.0,False,12,,12,
Hypericum hircinum,9.98333,9,11.4958,23.95,4.65833,751.0,109.5,False,4,,2523,
Hypericum kouytchense,9.98333,9,12.0708,23.425,5.2625,1036.0,171.25,False,38,,8,
Hypericum orientale,9.98333,9,5.75417,21.625,-1.56666,1036.75,191.5,False,4,,94,
Hyssopus seravschanicus,9.98333,9,6.23472,24.625,-2.9125,639.25,78.5,False,2,,11,
Iberis gibraltarica,9.98333,9,14.6736,25.7,7.91666,733.0,73.0,False,25,,41,
Illicium anisatum,9.98333,9,12.9944,26.4,5.38333,1478.5,186.0,False,8,,129,
Impatiens omeiana,9.98333,9,13.6014,25.975,5.47083,1166.25,118.5,False,33,,18,
Impatiens tinctoria,9.98333,9,13.5875,22.7,9.64583,999.25,125.0,False,15,,78,
Indigofera amblyantha,9.98333,9,13.3715,29.775,2.86667,922.5,100.25,False,37,,182,
Indigofera kirilowii,9.98333,9,11.0847,28.25,0.116666,1126.0,128.5,False,56,,1422,
Inula magnifica,9.98333,9,6.53194,21.75,-1.14167,1040.5,195.5,False,76,,62,
Ipomopsis aggregata,9.98333,9,7.39029,26.55,-0.466667,648.0,92.0,False,17,,8846,
Ipomopsis rubra,9.98333,9,15.8208,30.85,5.3875,854.75,152.0,False,32,,2759,
Iris aphylla,9.98333,9,6.8132,23.825,-3.10417,616.5,108.75,False,71,,1774,
Iris bracteata,9.98333,9,11.2236,26.525,4.66667,1167.75,96.5,False,17,,13,
Iris confusa,9.98333,9,14.8611,26.9,6.37917,957.75,95.5,False,35,,69,
Iris domestica,9.98333,9,12.8806,29.8,3.2875,1063.5,160.5,False,53,,3147,
Iris douglasiana,9.98333,9,12.3465,23.65,7.4375,910.0,70.5,False,62,,484,
Iris hookeri,9.98333,9,5.04445,22.35,-4.32917,947.0,187.5,False,31,,62,
Iris innominata,9.98333,9,11.2056,25.4,5.3,1365.5,97.5,False,37,,22,
Iris jacquinii,9.98333,9,7.12083,21.6,1.51667,945.0,181.75,False,2,,1389,
Iris japonica,9.98333,9,12.9764,27.05,4.625,1018.5,151.5,False,71,,2778,
Iris laevigata,9.98333,9,3.33333,24.05,-7.39167,698.0,84.5,False,63,,747,
Iris missouriensis,9.98333,9,7.28889,24.825,-0.324999,612.75,95.0,False,75,,5448,
Iris setosa,9.98333,9,2.48194,21.4,-6.61667,775.0,111.5,False,12,,2467,
Iris sibirica,9.98333,9,8.3882,23.375,0.466665,741.5,136.75,False,161,,6645,
Iris sintenisii,9.98333,9,11.3097,25.625,2.4625,664.75,118.0,False,63,,15,
Iris suaveolens,9.98333,9,11.5924,26.075,2.34167,669.0,119.0,False,31,,67,
Iris unguicularis,9.98333,9,14.5069,27.7,7.01667,772.75,90.5,False,78,,1481,
Iris versicolor,9.98333,9,7.25557,25.7,-2.93333,937.25,177.0,False,144,,9353,
Isotrema tomentosum,9.98333,9,14.0674,31.075,2.07917,1158.75,243.5,False,2,,74,
Itea virginica,9.98333,9,14.5847,30.5,4.6,1140.5,217.5,False,123,,3822,
Jacobaea cannabifolia,9.98333,9,4.44167,22.1,-5.95833,810.5,120.75,False,3,,146,
Jamesia americana,9.98333,9,6.69306,23.975,-0.587502,594.0,101.0,False,67,,146,
Jasione laevis,9.98333,9,7.76805,22.4,0.891668,904.5,182.5,False,37,,4319,
Jasminum officinale,9.98333,9,11.7653,25.5,5.15,779.0,136.5,False,91,,1115,
Jovellana violacea,9.98333,9,11.9132,21.95,7.32916,980.5,105.25,False,31,,161,
Juniperus horizontalis,9.98333,9,6.0375,24.8,-3.54167,671.5,99.0,False,1,,3823,
Kadsura japonica,9.98333,9,13.7604,26.925,4.91667,1268.0,162.75,False,67,,1473,
Kalmia microphylla,9.98333,9,5.54445,21.525,-1.72917,1085.25,145.5,False,12,,373,
Kalmia polifolia,9.98333,9,5.93472,23.55,-3.96667,899.5,168.5,False,39,,4114,
Kniphofia brachystachya,9.98333,9,13.3333,23.05,6.8125,792.75,99.5,False,15,,23,
Kniphofia ensifolia,9.98333,9,14.5597,25.9,7.41667,656.5,74.5,False,28,,94,
Kniphofia laxiflora,9.98333,9,13.8931,23.7,7.55,853.0,101.5,False,8,,124,
Kniphofia linearifolia,9.98333,9,13.8722,24.375,8.10417,782.0,95.0,False,25,,225,
Kniphofia multiflora,9.98333,9,14.525,23.075,8.69583,822.0,97.0,False,8,,32,
Kniphofia pauciflora,9.98333,9,16.1674,26.475,10.05,835.0,125.75,False,13,,3,
Kniphofia rooperi,9.98333,9,16.2854,25.2,10.9208,854.5,131.25,False,38,,64,
Kniphofia sarmentosa,9.98333,9,13.9639,27.65,6.83333,493.5,88.5,False,28,,44,
Kniphofia triangularis,9.98333,9,12.6681,24.2,6.35,796.0,102.5,False,5,,125,
Kniphofia typhoides,9.98333,9,14.0576,24.5,7.62083,728.0,88.25,False,15,,5,
Koeleria glauca,9.98333,9,8.16389,22.9,0.666665,666.0,124.5,False,57,,4838,
Lallemantia canescens,9.98333,9,7.16388,24.775,-1.98333,591.25,97.0,False,16,,13,
Lathyrus venetus,9.98333,9,11.3292,24.5,3.44167,791.5,120.0,False,22,,14,
Lathyrus vernus,9.98333,9,8.4875,23.05,0.758332,749.25,133.0,False,15,,98,
Lavandula latifolia,9.98333,9,12.675,27.1,5.69167,686.5,114.5,False,7,,7175,
Lavandula pedunculata,9.98333,9,14.4833,28.175,6.82083,698.25,84.25,False,15,,7578,
Lavandula stoechas,9.98333,9,14.0375,27.1,7.00833,711.5,103.5,False,1,,942,
Ledebouria cooperi,9.98333,9,14.6931,25.925,8.40833,868.0,91.0,False,28,,391,
Lemna trisulca,9.98333,9,8.525,22.6,1.00833,669.0,121.5,False,24,,8171,
Leonurus cardiaca,9.98333,9,8.90138,25.75,-0.55,813.0,147.0,False,116,,9585,
Lepidothamnus laxifolius,9.98333,9,8.95418,21.05,5.0375,1806.75,328.25,False,11,,838,
Leptarrhena pyrolifolia,9.98333,9,4.27361,20.275,-2.41667,1144.5,178.5,False,7,,1744,
Leptospermum rupestre,9.98333,9,7.71529,19.65,3.83333,1115.0,210.0,False,34,,544,
Lespedeza thunbergii,9.98333,9,12.3354,26.9,2.95417,1152.0,157.25,False,7,,152,
Leucogenes grandiceps,9.98333,9,7.16876,20.0,2.34167,2060.5,369.0,False,7,,1286,
Leucogenes leontopodium,9.98333,9,7.95,18.95,3.375,1638.0,337.0,False,9,,237,
Leucothoe axillaris,9.98333,9,15.4333,30.8,5.43333,1186.5,238.0,False,78,,558,
Leucothoe davisiae,9.98333,9,8.23682,25.65,1.8125,1139.25,105.25,False,23,,277,
Leucothoe fontanesiana,9.98333,9,11.5361,26.85,2.46667,1166.5,234.0,False,112,,177,
Leucothoe keiskei,9.98333,9,12.2125,26.525,3.54166,1513.75,185.0,False,18,,163,
Lewisia columbiana,9.98333,9,5.6625,21.2,-1.125,1216.75,151.5,False,3,,599,
Lewisia leeana,9.98333,9,7.19582,23.575,2.72917,1146.75,94.25,False,11,,29,
Lewisia pygmaea,9.98333,9,3.77292,21.625,-2.84167,665.25,128.0,False,47,,1329,
Lewisiopsis tweedyi,9.98333,9,7.11666,23.1,0.283335,818.25,119.25,False,8,,186,
Liatris ligulistylis,9.98333,9,6.09514,26.95,-7.21667,696.0,99.5,False,32,,989,
Libertia sessiliflora,9.98333,9,11.7764,23.35,6.79167,911.75,99.5,False,2,,13,
Ligularia sibirica,9.98333,9,3.39236,22.525,-6.62917,670.25,99.25,False,5,,193,
Lilium distichum,9.98333,9,6.29722,23.525,-5.63333,784.5,81.25,False,27,,312,
Lilium formosanum,9.98333,9,15.2292,27.275,7.91667,1159.0,183.75,False,54,,2745,
Lilium kelloggii,9.98333,9,11.4757,24.6,7.10834,1103.75,36.25,False,5,,169,
Lilium kesselringianum,9.98333,9,5.09931,21.15,-3.32083,1027.25,189.0,False,21,,79,
Lilium leucanthum,9.98333,9,13.9118,28.525,4.55833,1025.25,102.0,False,27,,51,
Lilium mackliniae,9.98333,9,14.2945,23.325,7.90833,1401.25,104.5,False,21,,7,
Lilium martagon,9.98333,9,7.60556,22.75,0.400002,856.5,160.5,False,162,,863,
Lilium philadelphicum,9.98333,9,7.09584,26.55,-3.63333,841.5,138.75,False,23,,5839,
Lilium rosthornii,9.98333,9,14.2389,27.675,5.6375,1133.0,111.25,False,21,,26,
Linnaea borealis,9.98333,9,6.06528,22.35,-2.175,778.0,130.0,False,64,,976,
Linum alpinum,9.98333,9,6.13056,20.85,-0.6125,1095.75,198.25,False,26,,3468,
Liriope minor,9.98333,9,12.7833,28.05,3.49583,1284.75,181.0,False,18,,659,
Liriope muscari,9.98333,9,13.5493,28.4,4.85833,1113.5,161.75,False,126,,3174,
Lobelia tupa,9.98333,9,11.6937,22.7,6.65833,965.25,104.5,False,52,,372,
Lomelosia caucasica,9.98333,9,5.6764,21.85,-2.05,879.5,159.5,False,11,,423,
Lonicera alpigena,9.98333,9,7.02917,21.65,-0.133333,1028.5,194.0,False,91,,694,
Lonicera caerulea,9.98333,9,5.31806,21.9,-1.8375,710.0,125.5,False,14,,7852,
Lonicera canadensis,9.98333,9,6.63056,24.875,-3.89583,952.0,179.5,False,29,,5927,
Lonicera crassifolia,9.98333,9,13.9653,27.2,5.1375,1116.5,101.0,False,2,,57,
Lonicera etrusca,9.98333,9,11.9403,26.125,5.0,750.75,127.75,False,66,,881,
Lonicera fragrantissima,9.98333,9,13.0243,29.1,4.00417,1018.25,205.0,False,144,,216,
Lonicera hispidula,9.98333,9,13.75,26.0,7.78333,782.5,55.0,False,24,,9247,
Lonicera japonica,9.98333,9,13.4424,29.125,4.5875,980.75,180.75,False,125,,9767,
Lonicera microphylla,9.98333,9,4.21389,22.875,-5.94583,491.5,67.0,False,41,,523,
Lonicera tragophylla,9.98333,9,12.1208,25.9,2.15833,720.25,82.75,False,28,,233,
Lonicera utahensis,9.98333,9,4.52778,23.3,-4.59167,656.0,105.5,False,8,,2256,
Lorinseria areolata,9.98333,9,14.6514,30.7,3.55,1226.5,258.0,False,1,,697,
Lotus hirsutus,9.98333,9,12.5632,26.95,5.7875,775.5,118.75,False,12,,766,
Luetkea pectinata,9.98333,9,5.08958,19.6,-0.141665,1327.75,180.75,False,18,,376,
Lunaria rediviva,9.98333,9,8.25555,22.675,0.5,813.25,156.75,False,1,,932,
Lupinus arboreus,9.98333,9,12.2194,23.225,7.52083,803.75,81.0,False,39,,8322,
Lupinus arcticus,9.98333,9,1.40833,20.75,-8.03333,667.25,101.25,False,11,,144,
Lupinus lepidus,9.98333,9,6.68403,24.85,-0.112499,906.0,115.0,False,8,,191,
Lupinus pilosus,9.98333,9,15.7847,28.95,8.11667,578.5,59.0,False,13,,866,
Luzula ulophylla,9.98333,9,9.05417,22.25,2.48334,1028.5,191.5,False,16,,66,
Lyonia mariana,9.98333,9,13.5653,28.075,3.75417,1022.0,209.25,False,32,,1214,
Lysichiton camtschatcensis,9.98333,9,7.46389,22.25,-1.09583,961.0,170.25,False,5,,714,
Lysimachia ephemerum,9.98333,9,11.4292,25.25,4.75,652.0,118.0,False,55,,1497,
Lysimachia paridiformis,9.98333,9,16.5438,31.025,6.42917,1294.5,100.0,False,8,,239,
Maackia fauriei,9.98333,9,12.0076,25.7,2.6125,1506.0,193.0,False,15,,14,
Magnolia ashei,9.98333,9,16.8306,31.025,6.77917,1298.25,248.5,False,43,,99,
Magnolia liliiflora,9.98333,9,13.832,28.1,4.66667,1084.0,150.5,False,6,,273,
Mahonia repens,9.98333,9,7.49097,25.975,-1.25417,631.25,107.5,False,91,,8714,
Maianthemum canadense,9.98333,9,8.04792,26.85,-2.10417,1038.5,209.75,False,61,,988,
Maihuenia poeppigii,9.98333,9,8.68193,23.8,2.225,997.0,102.25,False,4,,133,
Malva thuringiaca,9.98333,9,6.39653,23.75,-3.4,590.0,103.25,False,6,,754,
Mammillaria marksiana,9.98333,9,18.3604,29.4,10.2583,820.75,70.0,False,42,,18,
Margyricarpus pinnatus,9.98333,9,12.1944,22.075,7.49583,814.25,121.0,False,19,,824,
Marlothistella stenophylla,9.98333,9,13.5597,27.175,6.05833,524.75,110.25,False,9,,12,
Matteuccia struthiopteris,9.98333,9,7.40278,24.5,-2.34167,850.0,149.0,False,181,,9412,
Maytenus magellanica,9.98333,9,7.95,18.975,3.89583,965.5,148.0,False,17,,254,
Melanthium virginicum,9.98333,9,11.9861,29.15,0.95,1025.5,202.5,False,22,,52,
Melica altissima,9.98333,9,6.95833,24.425,-2.9875,603.0,111.75,False,22,,193,
Menyanthes trifoliata,9.98333,9,7.625,22.2,0.533332,800.5,145.5,False,111,,7924,
Michauxia campanuloides,9.98333,9,14.8278,27.4,6.425,781.5,70.0,False,29,,125,
Micranthes lyallii,9.98333,9,3.30694,21.25,-3.21667,891.75,175.25,False,3,,858,
Micranthes occidentalis,9.98333,9,4.39444,20.55,-1.40833,761.25,137.0,False,2,,887,
Microbiota decussata,9.98333,9,5.23471,23.7,-6.35833,822.0,106.0,False,19,,143,
Microcachrys tetragona,9.98333,9,7.40278,19.5,3.64166,1263.5,222.5,False,34,,47,
Mirabilis multiflora,9.98333,9,12.841,31.225,3.74583,494.25,57.0,False,27,,3977,
Molinia caerulea,9.98333,9,8.30833,21.8,1.53333,786.5,146.0,False,73,,5249,
Molopospermum peloponnesiacum,9.98333,9,6.79861,21.75,0.391667,932.0,187.25,False,35,,859,
Monardella sheltonii,9.98333,9,12.3493,28.6,4.475,1026.75,102.75,False,8,,59,
Moraea huttonii,9.98333,9,12.7361,23.8,7.21667,867.5,98.5,False,24,,97,
Moraea spathulata,9.98333,9,13.6313,23.975,8.10417,755.25,99.25,False,27,,252,
Morina longifolia,9.98333,9,7.47361,20.45,0.608332,868.5,119.5,False,7,,45,
Muehlenbeckia astonii,9.98333,9,12.1195,22.65,6.95,732.5,142.0,False,21,,192,
Mulguraea tridens,9.98333,9,8.42918,24.825,2.09167,442.0,85.5,False,4,,131,
Muscari aucheri,9.98333,9,9.02082,23.0,1.225,731.5,142.0,False,39,,18,
Muscari azureum,9.98333,9,8.375,22.25,1.375,698.0,129.0,False,52,,213,
Muscari coeleste,9.98333,9,8.44375,25.225,-0.475,555.0,80.25,False,1,,3,
Muscari comosum,9.98333,9,11.8799,26.1,4.66667,721.5,125.75,False,89,,8425,
Muscarimia macrocarpa,9.98333,9,14.7944,27.025,6.86667,704.25,74.5,False,32,,31,
Myrica gale,9.98333,9,7.71111,21.925,0.391665,821.5,157.5,False,118,,6769,
Myriopteris gracillima,9.98333,9,9.21666,25.2,4.64167,988.0,39.0,False,1,,2348,
Myriopteris lindheimeri,9.98333,9,16.0292,30.0,9.3,666.5,21.5,False,1,,1337,
Nandina domestica,9.98333,9,14.7681,29.85,5.39166,989.0,174.5,False,225,,9755,
Narcissus assoanus,9.98333,9,12.1639,25.85,4.725,656.5,121.0,False,36,,258,
Narcissus jonquilla,9.98333,9,12.7278,26.6,5.2875,784.5,143.5,False,8,,89,
Narcissus obesus,9.98333,9,13.9042,24.45,7.78333,691.0,89.5,False,15,,2,
Narcissus triandrus,9.98333,9,11.7444,24.9,5.10833,771.0,115.5,False,17,,487,
Nassella trichotoma,9.98333,9,12.8618,24.75,7.12083,637.5,130.0,False,7,,5398,
Neillia thibetica,9.98333,9,12.5972,24.8,4.5,897.0,99.5,False,64,,72,
Nepenthes alata,9.98333,9,18.1042,26.9,11.6917,1762.0,204.5,False,75,,72,
Nepeta curviflora,9.98333,9,16.5931,29.425,8.57917,607.75,60.5,False,14,,247,
Nepeta grandiflora,9.98333,9,7.37639,22.55,-0.85,664.5,122.5,False,52,,372,
Nepeta nuda,9.98333,9,7.09236,24.5,-2.14583,690.0,118.0,False,35,,1867,
Nephrophyllidium crista-galli,9.98333,9,7.66944,22.525,1.49167,1467.0,216.0,False,6,,1154,
Nerine undulata,9.98333,9,14.0542,24.65,8.225,723.5,105.0,False,42,,51,
Nicotiana mutabilis,9.98333,9,13.8646,24.525,7.30833,1358.0,289.25,False,13,,33,
Noccaea bellidifolia,9.98333,9,6.09306,21.975,-1.32917,849.75,152.75,False,7,,6,
Noccaea corymbosa,9.98333,9,2.66458,17.225,-1.93333,922.75,180.0,False,2,,213,
Noccaea montana,9.98333,9,8.80973,27.1,0.866668,793.0,157.5,False,7,,2681,
Noccaea rotundifolia,9.98333,9,4.04167,18.175,-1.4875,1127.25,208.25,False,4,,258,
Noccaea zaffranii,9.98333,9,18.775,30.6,12.4667,541.0,5.0,False,1,,,
Nothochelone nemorosa,9.98333,9,7.60626,23.8,1.21667,1498.75,171.25,False,13,,147,
Ochagavia litoralis,9.98333,9,13.6951,23.8,8.10417,600.0,76.5,False,16,,42,
Oclemena acuminata,9.98333,9,7.12917,25.8,-3.7,1093.75,224.25,False,14,,6326,
Oenothera macrocarpa,9.98333,9,13.4549,30.15,3.00833,821.0,140.75,False,68,,1923,
Oenothera speciosa,9.98333,9,16.8271,31.7,7.65833,853.0,152.0,False,53,,9796,
Omphalodes cappadocica,9.98333,9,12.1056,24.5,4.55833,1235.75,229.5,False,36,,146,
Omphalodes verna,9.98333,9,8.98472,22.85,1.29166,769.0,151.0,False,84,,9224,
Onosma echioides,9.98333,9,11.9375,26.05,5.1,752.0,130.5,False,23,,37,
Onosma nana,9.98333,9,6.29028,22.9,-0.512498,581.5,88.25,False,5,,6,
Ophiopogon japonicus,9.98333,9,13.8639,28.2,5.11667,1225.5,156.5,False,163,,2396,
Ophiopogon planiscapus,9.98333,9,11.9569,26.625,3.70417,1140.25,153.5,False,42,,698,
Oplopanax horridus,9.98333,9,7.60417,22.3,1.25,1170.5,152.0,False,41,,8148,
Opuntia basilaris,9.98333,9,16.1854,32.875,6.29583,429.25,68.25,False,64,,9797,
Opuntia fragilis,9.98333,9,8.17222,26.15,-1.33333,579.5,93.5,False,54,,455,
Opuntia phaeacantha,9.98333,9,13.5014,29.525,4.41667,541.0,79.0,False,78,,577,
Origanum amanum,9.98333,9,12.5201,26.125,4.55,952.25,86.25,False,13,,6,
Origanum laevigatum,9.98333,9,11.8792,27.0,3.49167,860.0,140.0,False,31,,13,
Origanum sipyleum,9.98333,9,13.4292,27.275,5.15417,720.5,75.0,False,13,,21,
Ornithogalum montanum,9.98333,9,14.3292,25.975,6.71667,640.75,67.0,False,27,,425,
Orostachys spinosa,9.98333,9,3.28333,24.15,-7.125,564.0,79.0,False,41,,2987,
Oryzopsis asperifolia,9.98333,9,6.91528,26.7,-2.34167,860.0,148.0,False,3,,2118,
Osmanthus delavayi,9.98333,9,12.6174,23.775,6.02917,834.25,94.25,False,68,,41,
Oxalis adenophylla,9.98333,9,6.85278,21.425,1.10834,794.25,113.5,False,47,,152,
Oxalis depressa,9.98333,9,14.6799,26.175,7.50833,602.75,90.5,False,19,,545,
Oxalis oregana,9.98333,9,11.9764,23.45,6.68333,952.0,63.0,False,23,,731,
Ozothamnus coralloides,9.98333,9,8.24932,21.225,2.94167,1247.75,225.75,False,1,,98,
Paederota bonarota,9.98333,9,4.79167,19.3,-1.60417,915.0,147.0,False,28,,295,
Paederota lutea,9.98333,9,5.64028,20.475,-1.37083,1300.5,222.0,False,24,,172,
Paeonia anomala,9.98333,9,2.76389,23.4,-7.8,586.5,86.0,False,81,,2569,
Paeonia cambessedesii,9.98333,9,13.8972,25.5,6.99166,694.5,100.0,False,48,,92,
Paris polyphylla,9.98333,9,14.95,24.5,8.025,1761.0,193.5,False,29,,154,
Paris quadrifolia,9.98333,9,7.17778,22.45,-0.0583334,774.5,144.0,False,89,,8453,
Parnassia palustris,9.98333,9,5.37569,20.925,-1.34583,878.75,154.25,False,71,,6527,
Parthenocissus henryana,9.98333,9,13.3264,26.925,4.49167,907.0,124.0,False,82,,133,
Parthenocissus quinquefolia,9.98333,9,13.5264,29.25,3.48333,979.0,176.5,False,185,,9828,
Parthenocissus semicordata,9.98333,9,15.2028,26.9,6.27083,1148.25,117.0,False,11,,423,
Paxistima myrsinites,9.98333,9,7.29861,23.9,-0.925,827.5,108.5,False,1,,6575,
Pedicularis groenlandica,9.98333,9,4.21667,24.05,-3.325,730.0,119.5,False,1,,5974,
Pediocactus simpsonii,9.98333,9,7.37362,27.7,-0.416665,625.5,105.0,False,16,,2647,
Pelargonium alchemilloides,9.98333,9,14.8181,25.05,8.65833,680.5,102.5,False,57,,1125,
Pellaea atropurpurea,9.98333,9,12.0111,29.1,2.65,982.5,182.5,False,4,,5255,
Penstemon campanulatus,9.98333,9,12.6486,24.2,7.31667,860.0,94.0,False,32,,12,
Penstemon clutei,9.98333,9,9.48472,30.525,-0.254167,476.25,61.25,False,6,,54,
Penstemon davidsonii,9.98333,9,5.20347,21.15,-0.670834,1153.25,145.5,False,27,,237,
Penstemon deustus,9.98333,9,8.99721,28.375,1.18334,641.0,65.5,False,11,,1813,
Penstemon euglaucus,9.98333,9,6.18472,22.25,0.433335,1215.0,130.0,False,22,,212,
Penstemon fruticosus,9.98333,9,6.87083,23.9,-1.10833,649.5,116.0,False,38,,349,
Penstemon heterophyllus,9.98333,9,13.6618,27.45,6.76666,668.75,64.25,False,34,,2178,
Penstemon newberryi,9.98333,9,6.95487,24.175,0.416665,849.25,98.75,False,27,,3919,
Penstemon procerus,9.98333,9,4.91528,22.35,-2.64167,644.25,114.0,False,46,,3536,
Penstemon pruinosus,9.98333,9,7.99445,27.6,-1.64167,594.0,115.0,False,1,,33,
Penstemon rupicola,9.98333,9,7.0125,22.85,0.683335,1323.25,141.0,False,35,,589,
Penstemon serrulatus,9.98333,9,7.54583,22.6,0.883335,1313.0,155.5,False,44,,1148,
Pentanema ensifolium,9.98333,9,8.72639,23.675,0.429166,649.0,120.25,False,4,,1848,
Pentanema orientale,9.98333,9,5.52917,20.825,-1.0625,899.0,172.0,False,2,,38,
Perkinsiodendron macgregorii,9.98333,9,15.8153,29.35,5.2625,1238.5,176.75,False,2,,6,
Persicaria tinctoria,9.98333,9,13.3111,27.375,3.27917,1045.75,119.75,False,16,,11,
Petasites albus,9.98333,9,7.70556,22.15,0.137499,922.75,173.5,False,41,,962,
Petunia exserta,9.98333,9,15.9125,28.45,7.90833,1262.0,275.5,False,13,,6,
Phacelia bolanderi,9.98333,9,12.5611,24.65,8.15,1254.0,33.5,False,11,,266,
Phacelia hastata,9.98333,9,7.75,28.65,-0.633332,708.25,129.25,False,4,,4897,
Phacelia sericea,9.98333,9,9.61041,23.35,0.591667,754.5,143.0,False,21,,,
Phedimus selskanianus,9.98333,9,6.14721,23.3,-4.1125,634.75,82.0,False,1,,153,
Phedimus stoloniferus,9.98333,9,7.59028,23.1,0.0916668,659.0,110.5,False,6,,66,
Phegopteris connectilis,9.98333,9,6.50903,22.175,-1.67917,826.75,148.5,False,51,,9364,
Phegopteris hexagonoptera,9.98333,9,12.4458,30.0,1.575,1153.5,250.0,False,27,,4811,
Philadelphus brachybotrys,9.98333,9,14.5972,28.2,5.14167,1081.0,144.0,False,26,,14,
Philadelphus calvescens,9.98333,9,12.8681,24.95,5.48333,859.25,93.5,False,9,,28,
Philadelphus henryi,9.98333,9,13.1674,23.825,5.78333,855.5,98.5,False,15,,65,
Philadelphus hirsutus,9.98333,9,12.9972,28.6,3.12083,1001.25,207.25,False,27,,138,
Philadelphus sericanthus,9.98333,9,13.9945,27.65,4.65,1001.0,111.0,False,42,,234,
Philadelphus subcanus,9.98333,9,13.1569,25.25,4.575,881.0,88.0,False,43,,133,
Phlomis fruticosa,9.98333,9,13.9194,27.5,6.39167,768.0,108.5,False,149,,3221,
Phlox diffusa,9.98333,9,6.3611,22.5,0.666668,959.0,115.0,False,18,,367,
Phlox douglasii,9.98333,9,8.75417,26.325,0.554167,578.25,96.75,False,2,,146,
Phlox kelseyi,9.98333,9,6.74792,25.2,-2.47917,428.75,76.75,False,7,,16,
Phygelius aequalis,9.98333,9,13.0451,23.625,7.0,814.0,95.5,False,33,,126,
Phyllodoce glanduliflora,9.98333,9,3.36805,18.875,-2.10417,952.0,166.75,False,9,,1557,
Phyllodoce nipponica,9.98333,9,5.49097,21.525,-1.94166,1345.75,177.0,False,9,,263,
Phyllostachys atrovaginata,9.98333,9,15.1222,30.6,4.65,1157.0,100.0,False,8,,4,
Phyllostachys aureosulcata,9.98333,9,12.009,28.45,2.03333,953.25,190.75,False,69,,24,
Phyllostachys edulis,9.98333,9,14.5528,27.375,5.50417,1210.75,154.5,False,27,,518,
Phyllostachys glauca,9.98333,9,13.7333,29.875,3.40833,887.75,104.5,False,14,,4,
Phyllostachys nigra,9.98333,9,13.3556,27.9,4.9875,1085.0,145.5,False,131,,88,
Phyllostachys reticulata,9.98333,9,14.2639,27.9,5.26667,1076.5,134.5,False,7,,1256,
Physaria reediana,9.98333,9,7.50972,24.9,-1.05417,622.5,103.5,False,5,,231,
Physocarpus malvaceus,9.98333,9,7.8,25.6,-0.850002,607.25,101.0,False,42,,1344,
Physocarpus opulifolius,9.98333,9,7.74931,25.2,-2.43333,837.75,153.5,False,186,,9668,
Physoplexis comosa,9.98333,9,7.07222,21.425,0.304166,884.75,146.5,False,43,,555,
Phyteuma hemisphaericum,9.98333,9,4.34583,19.3,-1.69167,1108.5,204.5,False,26,,546,
Phyteuma nigrum,9.98333,9,8.86111,22.6,1.51667,791.5,165.5,False,27,,4751,
Phyteuma orbiculare,9.98333,9,6.94028,21.45,-0.250002,982.5,186.0,False,47,,6779,
Phyteuma sieberi,9.98333,9,3.8,18.025,-2.57083,1086.75,178.25,False,22,,239,
Pinus pumila,9.98333,9,0.73125,21.2,-8.85417,693.25,97.0,False,78,,2746,
Pittosporum illicioides,9.98333,9,14.2854,25.4,6.66667,1541.75,147.25,False,23,,99,
Pittosporum tobira,9.98333,9,14.0403,26.85,7.4,756.75,112.5,False,151,,9678,
Plagiorhegma dubium,9.98333,9,6.15417,24.15,-5.1,732.0,97.0,False,19,,296,
Planocarpa petiolaris,9.98333,9,7.50834,19.25,3.52083,1087.5,205.0,False,3,,281,
Pleioblastus argenteostriatus,9.98333,9,13.3938,28.2,4.58333,1247.5,156.0,False,11,,1411,
Pleioblastus viridistriatus,9.98333,9,12.9819,28.1,4.60834,1211.5,148.5,False,41,,116,
Plocama calabrica,9.98333,9,13.5695,27.55,6.25833,736.25,68.5,False,6,,638,
Poa buchananii,9.98333,9,6.96527,19.15,2.86667,1746.5,304.5,False,4,,12,
Podocarpus lawrencei,9.98333,9,7.91805,20.9,3.19167,1207.5,215.5,False,55,,1226,
