family,genus,n_accepted_species_in_genus,n_genera_in_family,n_accepted_species_in_family
Iridaceae,Afrocrocus,1,69,2600
Iridaceae,Afrosolen,15,69,2600
Iridaceae,Alophia,6,69,2600
Iridaceae,Aristea,60,69,2600
Iridaceae,Babiana,94,69,2600
Iridaceae,Bobartia,17,69,2600
Iridaceae,Calydorea,21,69,2600
Iridaceae,Chasmanthe,3,69,2600
Iridaceae,Cipura,8,69,2600
Iridaceae,Cobana,1,69,2600
Iridaceae,Codonorhiza,7,69,2600
Iridaceae,Crocosmia,9,69,2600
Iridaceae,Crocus,252,69,2600
Iridaceae,Cyanixia,1,69,2600
Iridaceae,Cypella,37,69,2600
Iridaceae,Devia,1,69,2600
Iridaceae,Dierama,43,69,2600
Iridaceae,Dietes,6,69,2600
Iridaceae,Diplarrena,2,69,2600
Iridaceae,Duthiastrum,1,69,2600
Iridaceae,Eleutherine,3,69,2600
Iridaceae,Ennealophus,6,69,2600
Iridaceae,Ferraria,18,69,2600
Iridaceae,Freesia,16,69,2600
Iridaceae,Geissorhiza,106,69,2600
Iridaceae,Gelasine,8,69,2600
Iridaceae,Geosiris,3,69,2600
Iridaceae,Gladiolus,295,69,2600
Iridaceae,Herbertia,10,69,2600
Iridaceae,Hesperantha,89,69,2600
Iridaceae,Hesperoxiphion,5,69,2600
Iridaceae,Iris,332,69,2600
Iridaceae,Isophysis,1,69,2600
Iridaceae,Ixia,100,69,2600
Iridaceae,Klattia,3,69,2600
Iridaceae,Lapeirousia,28,69,2600
Iridaceae,Larentia,3,69,2600
Iridaceae,Lethia,1,69,2600
Iridaceae,Libertia,17,69,2600
Iridaceae,Mastigostyla,28,69,2600
Iridaceae,Melasphaerula,1,69,2600
Iridaceae,Micranthus,7,69,2600
Iridaceae,Moraea,232,69,2600
Iridaceae,Nemastylis,5,69,2600
Iridaceae,Nivenia,11,69,2600
Iridaceae,Olsynium,19,69,2600
Iridaceae,Orthrosanthus,9,69,2600
Iridaceae,Patersonia,26,69,2600
Iridaceae,Phalocallis,1,69,2600
Iridaceae,Pillansia,1,69,2600
Iridaceae,Radinosiphon,2,69,2600
Iridaceae,Romulea,121,69,2600
Iridaceae,Salpingostylis,1,69,2600
Iridaceae,Savannosiphon,1,69,2600
Iridaceae,Schizorhiza,1,69,2600
Iridaceae,Sisyrinchium,211,69,2600
Iridaceae,Solenomelus,2,69,2600
Iridaceae,Sparaxis,16,69,2600
Iridaceae,Syringodea,7,69,2600
Iridaceae,Tapeinia,1,69,2600
Iridaceae,Thereianthus,11,69,2600
Iridaceae,Tigridia,62,69,2600
Iridaceae,Trimezia,77,69,2600
Iridaceae,Tritonia,30,69,2600
Iridaceae,Tritoniopsis,23,69,2600
Iridaceae,Watsonia,54,69,2600
Iridaceae,Witsenia,1,69,2600
Iridaceae,Xenoscapa,3,69,2600
Iridaceae,Zygotritonia,7,69,2600
Isoetaceae,Isoetes,239,1,239
Iteaceae,Itea,21,2,24
Iteaceae,Pterostemon,3,2,24
Ixioliriaceae,Ixiolirion,5,1,5
Juglandaceae,Alfaroa,7,9,82
Juglandaceae,Carya,27,9,82
Juglandaceae,Cyclocarya,1,9,82
Juglandaceae,Engelhardia,11,9,82
Juglandaceae,Juglans,23,9,82
Juglandaceae,Oreomunnea,4,9,82
Juglandaceae,Platycarya,2,9,82
Juglandaceae,Pterocarya,6,9,82
Juglandaceae,Rhoiptelea,1,9,82
Juncaceae,Distichia,3,8,516
Juncaceae,Juncus,355,8,516
Juncaceae,Luzula,144,8,516
Juncaceae,Marsippospermum,4,8,516
Juncaceae,Oreojuncus,2,8,516
Juncaceae,Oxychloe,5,8,516
Juncaceae,Patosia,1,8,516
Juncaceae,Rostkovia,2,8,516
Juncaginaceae,Cycnogeton,8,3,35
Juncaginaceae,Tetroncium,1,3,35
Juncaginaceae,Triglochin,26,3,35
Lamiaceae,Acanthomintha,4,231,8091
Lamiaceae,Acanthoprasium,3,231,8091
Lamiaceae,Achyrospermum,22,231,8091
Lamiaceae,Acrotome,8,231,8091
Lamiaceae,Acrymia,1,231,8091
Lamiaceae,Aegiphila,139,231,8091
Lamiaceae,Aeollanthus,44,231,8091
Lamiaceae,Agastache,22,231,8091
Lamiaceae,Ajuga,70,231,8091
Lamiaceae,Ajugoides,1,231,8091
Lamiaceae,Amasonia,7,231,8091
Lamiaceae,Amethystea,1,231,8091
Lamiaceae,Anisomeles,28,231,8091
Lamiaceae,Apatelantha,5,231,8091
Lamiaceae,Asterohyptis,3,231,8091
Lamiaceae,Ballota,18,231,8091
Lamiaceae,Basilicum,1,231,8091
Lamiaceae,Benguellia,1,231,8091
Lamiaceae,Betonica,10,231,8091
Lamiaceae,Blephilia,4,231,8091
Lamiaceae,Brachysola,2,231,8091
Lamiaceae,Brazoria,3,231,8091
Lamiaceae,Bystropogon,10,231,8091
Lamiaceae,Callicarpa,162,231,8091
Lamiaceae,Cantinoa,26,231,8091
Lamiaceae,Capitanopsis,6,231,8091
Lamiaceae,Caryopteris,8,231,8091
Lamiaceae,Catoferia,4,231,8091
Lamiaceae,Cedronella,1,231,8091
Lamiaceae,Chaiturus,1,231,8091
Lamiaceae,Chamaesphacos,1,231,8091
Lamiaceae,Chelonopsis,19,231,8091
Lamiaceae,Chloanthes,4,231,8091
Lamiaceae,Cleonia,1,231,8091
Lamiaceae,Clerodendrum,251,231,8091
Lamiaceae,Clinopodium,193,231,8091
Lamiaceae,Colebrookea,1,231,8091
Lamiaceae,Coleus,303,231,8091
Lamiaceae,Collinsonia,11,231,8091
Lamiaceae,Colquhounia,5,231,8091
Lamiaceae,Comanthosphace,5,231,8091
Lamiaceae,Condea,29,231,8091
Lamiaceae,Congea,12,231,8091
Lamiaceae,Conradina,5,231,8091
Lamiaceae,Cornutia,8,231,8091
Lamiaceae,Craniotome,1,231,8091
Lamiaceae,Cuminia,1,231,8091
Lamiaceae,Cunila,20,231,8091
Lamiaceae,Cyanocephalus,27,231,8091
Lamiaceae,Cyanostegia,5,231,8091
Lamiaceae,Cyclotrichium,9,231,8091
Lamiaceae,Cymaria,2,231,8091
Lamiaceae,Dasymalla,5,231,8091
Lamiaceae,Dicerandra,6,231,8091
Lamiaceae,Dicrastylis,31,231,8091
Lamiaceae,Discretitheca,1,231,8091
Lamiaceae,Dracocephalum,78,231,8091
Lamiaceae,Drepanocaryum,1,231,8091
Lamiaceae,Elsholtzia,43,231,8091
Lamiaceae,Endostemon,20,231,8091
Lamiaceae,Eplingiella,3,231,8091
Lamiaceae,Equilabium,42,231,8091
Lamiaceae,Eriope,31,231,8091
Lamiaceae,Eriophyton,12,231,8091
Lamiaceae,Eriopidion,1,231,8091
Lamiaceae,Eriothymus,1,231,8091
Lamiaceae,Eurysolen,1,231,8091
Lamiaceae,Fuerstia,9,231,8091
Lamiaceae,Galeopsis,17,231,8091
Lamiaceae,Garrettia,2,231,8091
Lamiaceae,Glechoma,8,231,8091
Lamiaceae,Glechon,6,231,8091
Lamiaceae,Glossocarya,10,231,8091
Lamiaceae,Gmelina,32,231,8091
Lamiaceae,Gomphostemma,29,231,8091
Lamiaceae,Gontscharovia,1,231,8091
Lamiaceae,Gymneia,7,231,8091
Lamiaceae,Hanceola,10,231,8091
Lamiaceae,Haplostachys,5,231,8091
Lamiaceae,Haumaniastrum,35,231,8091
Lamiaceae,Hedeoma,44,231,8091
Lamiaceae,Hemiandra,7,231,8091
Lamiaceae,Hemigenia,55,231,8091
Lamiaceae,Hemiphora,5,231,8091
Lamiaceae,Hesperozygis,7,231,8091
Lamiaceae,Heterolamium,2,231,8091
Lamiaceae,Hoehnea,4,231,8091
Lamiaceae,Holmskioldia,1,231,8091
Lamiaceae,Holocheila,1,231,8091
Lamiaceae,Horminum,1,231,8091
Lamiaceae,Hosea,1,231,8091
Lamiaceae,Hoslundia,1,231,8091
Lamiaceae,Hymenocrater,4,231,8091
Lamiaceae,Hymenopyramis,7,231,8091
Lamiaceae,Hypenia,26,231,8091
Lamiaceae,Hypogomphia,3,231,8091
Lamiaceae,Hyptidendron,20,231,8091
Lamiaceae,Hyptis,169,231,8091
Lamiaceae,Hyssopus,7,231,8091
Lamiaceae,Isodon,114,231,8091
Lamiaceae,Isoleucas,2,231,8091
Lamiaceae,Kalaharia,2,231,8091
Lamiaceae,Karomia,9,231,8091
Lamiaceae,Killickia,4,231,8091
Lamiaceae,Kudrjaschevia,5,231,8091
Lamiaceae,Kurzamra,1,231,8091
Lamiaceae,Lachnostachys,5,231,8091
Lamiaceae,Lagochilus,44,231,8091
Lamiaceae,Lagopsis,5,231,8091
Lamiaceae,Lallemantia,5,231,8091
Lamiaceae,Lamium,33,231,8091
Lamiaceae,Lavandula,49,231,8091
Lamiaceae,Leonotis,9,231,8091
Lamiaceae,Leonurus,24,231,8091
Lamiaceae,Lepechinia,47,231,8091
Lamiaceae,Leptohyptis,5,231,8091
Lamiaceae,Leucas,116,231,8091
Lamiaceae,Leucosceptrum,1,231,8091
Lamiaceae,Lophanthus,6,231,8091
Lamiaceae,Loxocalyx,3,231,8091
Lamiaceae,Lycopus,20,231,8091
Lamiaceae,Macbridea,2,231,8091
Lamiaceae,Marrubium,55,231,8091
Lamiaceae,Marsypianthes,6,231,8091
Lamiaceae,Martianthus,4,231,8091
Lamiaceae,Matsumurella,5,231,8091
Lamiaceae,Medusantha,8,231,8091
