AccNoFull,ItemAccNoFull,GenusSpecies,Genus,ItemLocationCode,LocationName,ManagedBy,LocationCoordY,LocationCoordX,LifeForm,ProvenanceCode,LocationCoordLatDD,LocationCoordLongDD,LocComment,ItemType,IUCNRedList,NationalRedList,RegionalRedList,Locality,LocalityFull,TaxonName,TaxonNameFull,ClimateRating_current,ClimateRating_emissions-limited_2050,ClimateRating_business-as-usual_2090,ClimateRating_bau-plus-1-degree_2090,Family
2020-0388,2020-0388.01,Acer monspessulanum,Acer,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Tree,W,49.254169,-123.246915,,Planting,,,,Torre di Polegro - Serramonacesca,"ITA: Torre di Polegro - Serramonacesca, 520 m",Acer monspessulanum subsp. monspessulanum,Acer monspessulanum L. subsp. monspessulanum,11,11,8,6,Sapindaceae
2005-0303,2005-0303.01,Achillea clavennae,Achillea,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,Original locality is batch imported on 2019 Aug 16;,Planting,,,,Ragenspitz,"AUT: Ragenspitz, 1650 m",Achillea clavennae,Achillea clavennae L.,9,6,3,3,Asteraceae
1982-1209,1982-1209.01,Acis autumnalis,Acis,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,Least concern,,,,,Acis autumnalis,Acis autumnalis (L.) Herb.,9,9,8,11,Amaryllidaceae
2007-0111,2007-0111.01,Alyssum spinosum,Alyssum,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,U,49.254169,-123.246915,,Planting,,,,,,Alyssum spinosum,Alyssum spinosum L.,,,,,Brassicaceae
2016-0165,2016-0165.01,Alyssum spinosum,Alyssum,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Alyssum spinosum,Alyssum spinosum L.,,,,,Brassicaceae
2016-0165,2016-0165.02,Alyssum spinosum,Alyssum,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Alyssum spinosum,Alyssum spinosum L.,,,,,Brassicaceae
2023-0219,2023-0219.01,Antirrhinum braun-blanquetii,Antirrhinum,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Antirrhinum braun-blanquetii,Antirrhinum braun-blanquetii Rothm.,11,11,6,6,Plantaginaceae
2023-0219,2023-0219.02,Antirrhinum braun-blanquetii,Antirrhinum,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Antirrhinum braun-blanquetii,Antirrhinum braun-blanquetii Rothm.,11,11,6,6,Plantaginaceae
1984-0580,1984-0580.01,Aphyllanthes monspeliensis,Aphyllanthes,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,Original locality is batch imported on 2019 Aug 16;,Planting,,,,"Col Peille,Maritime Alps,s.France","FRA: Col Peille,Maritime Alps,s.France",Aphyllanthes monspeliensis,Aphyllanthes monspeliensis L.,9,11,11,8,Asparagaceae
1998-0233,1998-0233.01,Aquilegia grata,Aquilegia,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Aquilegia grata,Aquilegia grata Maly ex Borbás,8,11,11,11,Ranunculaceae
2020-0547,2020-0547.02,Armeria alpina,Armeria,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,"Lago Combal, Val Veni","ITA: Valle d'Aosta, Lago Combal, Val Veni, 1900 m",Armeria alpina,Armeria alpina Willd.,9,6,2,2,Plumbaginaceae
1974-0912,1974-0912.01,Armeria juniperifolia,Armeria,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Armeria juniperifolia,Armeria juniperifolia (Vahl) Hoffmanns. & Link,,,,,Plumbaginaceae
2003-0171,2003-0171.01,Armeria juniperifolia,Armeria,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Armeria juniperifolia 'Bevan's Variety',Armeria juniperifolia (Vahl) Hoffmanns. & Link 'Bevan's Variety',,,,,Plumbaginaceae
2017-0306,2017-0306.01,Armeria maritima,Armeria,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Armeria maritima 'Little Penny',Armeria maritima (Mill.) Willd. 'Little Penny',11,9,6,6,Plumbaginaceae
1998-0173,1998-0173.01,Armeria pseudarmeria,Armeria,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,Original locality is batch imported on 2019 Aug 16;,Planting,Endangered,,,"coll.Cabo da Roca,Sintra Portugal","PRT: coll.Cabo da Roca,Sintra Portugal",Armeria pseudarmeria,Armeria pseudarmeria (Murr.) Mansf.,9,9,9,11,Plumbaginaceae
2020-0371,2020-0371.01,Arnica montana,Arnica,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,Least concern,,,Arâches (74) Flaine (forêt de Flaine-les Gérats),"FRA: Arâches (74) Flaine (forêt de Flaine-les Gérats), 1694 m",Arnica montana,Arnica montana L.,9,6,3,3,Asteraceae
2023-0203,2023-0203.01,Artemisia chamaemelifolia,Artemisia,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,Cogne,"ITA: Cogne, 2200 m",Artemisia chamaemelifolia subsp. chamaemelifolia,Artemisia chamaemelifolia Vill. subsp. chamaemelifolia,9,9,3,3,Asteraceae
2009-0119,2009-0119.01,Asphodeline lutea,Asphodeline,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,Original locality is batch imported on 2019 Aug 16;,Planting,,,,Pineta di Lama - Lama dei Peligni,ITA: Pineta di Lama - Lama dei Peligni,Asphodeline lutea,Asphodeline lutea Rchb.,9,11,11,11,Asphodelaceae
2019-0624,2019-0624.01,Asphodelus albus,Asphodelus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,Original locality is batch imported on 2019 Aug 16;,Planting,,,,Lautaret,"FRA: Lautaret, 2000 m",Asphodelus albus subsp. delphinensis,Asphodelus albus subsp. delphinensis (Gren. & Godr.) Z.Díaz & Valdés,11,11,8,6,Asphodelaceae
2020-0551,2020-0551.01,Asphodelus albus,Asphodelus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,"Chapy, Val Sapin","ITA: Valle d'Aosta, Chapy, Val Sapin, 1550 m",Asphodelus albus,Asphodelus albus Mill.,11,11,8,6,Asphodelaceae
2019-0602,2019-0602.02,Asplenium viride,Asplenium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,Original locality is batch imported on 2019 Aug 16;,Planting,,,Yellow-listed British Columbia,,"CHE: Vaud, 1486 m",Asplenium viride,Asplenium viride Huds.,9,6,3,3,Aspleniaceae
2022-0583,2022-0583.02,Astragalus sempervirens,Astragalus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,Col du Noyer,"FRA: Provence-Alpes-Côte-d'Azur, Col du Noyer, 1540 m, N 44.697856 | E 5.969025",Astragalus sempervirens,Astragalus sempervirens Lam.,9,6,3,3,Fabaceae
2021-0503,2021-0503.01,Astrantia major,Astrantia,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,,"CHE: Vaud, 1340 m",Astrantia major,Astrantia major L.,9,6,3,3,Apiaceae
2020-0369,2020-0369.02,Athyrium distentifolium,Athyrium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,"Verchaix (74), Route du Col de Joux Plane","FRA: Verchaix (74), Route du Col de Joux Plane, 1694 m",Athyrium distentifolium,Athyrium distentifolium Tausch ex Opiz,,,,,Athyriaceae
1994-0350,1994-0350.05,Ballota acetabulosa,Ballota,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Ballota acetabulosa,Ballota acetabulosa Benth.,,,,,Lamiaceae
2020-0498,2020-0498.01,Betula nana,Betula,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,W,49.254169,-123.246915,,Planting,Least concern,,,Grytebekken (Grytehorgi),"NOR: Grytebekken (Grytehorgi), 960 m, 60.4374° | 7.2914°",Betula nana,Betula nana L.,9,3,3,2,Betulaceae
2020-0498,2020-0498.03,Betula nana,Betula,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,W,49.254169,-123.246915,,Planting,Least concern,,,Grytebekken (Grytehorgi),"NOR: Grytebekken (Grytehorgi), 960 m, 60.4374° | 7.2914°",Betula nana,Betula nana L.,9,3,3,2,Betulaceae
2021-0505,2021-0505.02,Calluna vulgaris,Calluna,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,W,49.254169,-123.246915,,Planting,,,Exotic British Columbia,,"CHE: Valais, 1970 m",Calluna vulgaris,Calluna vulgaris (L.) Hull,9,6,6,5,Ericaceae
1979-0542,1979-0542.02,Carex montana,Carex,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Carex montana,Carex montana L.,9,3,2,2,Cyperaceae
1979-0542,1979-0542.03,Carex montana,Carex,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Carex montana,Carex montana L.,9,3,2,2,Cyperaceae
2022-0585,2022-0585.02,Carlina acanthifolia,Carlina,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,Briançon,"FRA: Provence-Alpes-Côte-d'Azur, Briançon, 1300 m, N 44.905239 | E 6.656958",Carlina acanthifolia subsp. acanthifolia,Carlina acanthifolia All. subsp. acanthifolia,11,5,2,2,Asteraceae
1997-0357,1997-0357.01,Carlina acaulis,Carlina,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Carlina acaulis subsp. caulescens,Carlina acaulis subsp. caulescens,9,6,3,3,Asteraceae
2022-0150,2022-0150.01,Carlina acaulis,Carlina,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,"Blockhaus, Pennapiedimonte (CH)","ITA: Abruzzi, Chieti, Blockhaus, Pennapiedimonte (CH), 2100 m",Carlina acaulis subsp. caulescens,Carlina acaulis subsp. caulescens,9,6,3,3,Asteraceae
2021-0632,2021-0632.01,Centaurium erythraea,Centaurium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,Least concern,,Exotic British Columbia,,,Centaurium erythraea,Centaurium erythraea Rafn,11,11,8,6,Gentianaceae
2021-0103,2021-0103.02,Chaenorhinum glareosum,Chaenorhinum,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Chaenorhinum glareosum,Chaenorhinum glareosum (Boiss.) Willk.,9,9,9,6,Plantaginaceae
1989-0737,1989-0737.02,Cistus,Cistus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Cistus 'Grayswood Pink',Cistus 'Grayswood Pink',,,,,Cistaceae
1996-0402,1996-0402.02,Cistus inflatus,Cistus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Cistus inflatus,Cistus inflatus Pourr. ex Demoly,6,9,11,11,Cistaceae
2001-0135,2001-0135.01,Clematis,Clematis,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Climber_Liana_Vine,G,49.254169,-123.246915,,Planting,,,,,,Clematis 'Blue Boy',Clematis 'Blue Boy',,,,,Ranunculaceae
1998-0125,1998-0125.01,Clinopodium nepeta,Clinopodium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Clinopodium nepeta subsp. nepeta,Clinopodium nepeta Kuntze subsp. nepeta,9,11,11,11,Lamiaceae
2020-0317,2020-0317.01,Clinopodium nepeta,Clinopodium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,(34) : Hérault; Mas-de-Londres is a commune in the Hérault department in southern France.,Planting,,,,"Mas-de-Londres, Hérault","FRA: Mas-de-Londres, Hérault",Clinopodium nepeta,Clinopodium nepeta Kuntze,9,11,11,11,Lamiaceae
2020-0317,2020-0317.02,Clinopodium nepeta,Clinopodium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,(34) : Hérault; Mas-de-Londres is a commune in the Hérault department in southern France.,Planting,,,,"Mas-de-Londres, Hérault","FRA: Mas-de-Londres, Hérault",Clinopodium nepeta,Clinopodium nepeta Kuntze,9,11,11,11,Lamiaceae
2020-0680,2020-0680.02,Clinopodium thymifolium,Clinopodium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Clinopodium thymifolium,Clinopodium thymifolium Kuntze,,,,,Lamiaceae
2009-0287,2009-0287.02,Colchicum x agrippinum,Colchicum,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Colchicum × agrippinum,Colchicum × agrippinum Baker,,,,,Colchicaceae
2023-0277,2023-0277.01,Colchicum x agrippinum,Colchicum,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Colchicum × agrippinum,Colchicum × agrippinum Baker,,,,,Colchicaceae
2001-0328,2001-0328.01,Colchicum autumnale,Colchicum,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,Least concern,,,,,Colchicum autumnale,Colchicum autumnale L.,11,6,6,3,Colchicaceae
2023-0291,2023-0291.01,Corydalis solida,Corydalis,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Corydalis solida,Corydalis solida (L.) Clairv.,9,6,3,3,Papaveraceae
1977-0074,1977-0074.02,Cytisus x kewensis,Cytisus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Cytisus × kewensis,Cytisus × kewensis Bean,,,,,Fabaceae
1977-0074,1977-0074.05,Cytisus x kewensis,Cytisus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Cytisus × kewensis,Cytisus × kewensis Bean,,,,,Fabaceae
2003-0272,2003-0272.01,Cytisus hirsutus,Cytisus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Cytisus hirsutus subsp. polytrichus,Cytisus hirsutus L. subsp. polytrichus (M.Bieb.) Hayek,,,,,Fabaceae
2006-0406,2006-0406.03,Dactylorhiza,Dactylorhiza,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dactylorhiza,Dactylorhiza,,,,,Orchidaceae
2019-0130,2019-0130.02,Daphne domini,Daphne,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,Z,49.254169,-123.246915,Original locality is batch imported on 2019 Aug 16;,Planting,,,,"S-Pirin, Orelek","BGR: S-Pirin, Orelek",Daphne domini,Daphne domini Halda,9,2,2,2,Thymelaeaceae
2019-0130,2019-0130.03,Daphne domini,Daphne,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,Z,49.254169,-123.246915,Original locality is batch imported on 2019 Aug 16;,Planting,,,,"S-Pirin, Orelek","BGR: S-Pirin, Orelek",Daphne domini,Daphne domini Halda,9,2,2,2,Thymelaeaceae
1972-0729,1972-0729.02,Dasiphora fruticosa,Dasiphora,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Dasiphora fruticosa 'Mount Everest',Dasiphora fruticosa (L.) Rydb. 'Mount Everest',9,9,6,3,Rosaceae
1974-0418,1974-0418.02,Dasiphora fruticosa,Dasiphora,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Dasiphora fruticosa 'Gold Drop',Dasiphora fruticosa (L.) Rydb. 'Gold Drop',9,9,6,3,Rosaceae
1995-0577,1995-0577.01,Dianthus,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dianthus 'Gordie Bentham',Dianthus 'Gordie Bentham',,,,,Caryophyllaceae
1995-0577,1995-0577.02,Dianthus,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dianthus 'Gordie Bentham',Dianthus 'Gordie Bentham',,,,,Caryophyllaceae
1995-0579,1995-0579.01,Dianthus,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dianthus 'Sweet Nadine',Dianthus 'Sweet Nadine',,,,,Caryophyllaceae
2001-0411,2001-0411.01,Dianthus,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Dianthus 'Rubin',Dianthus 'Rubin',,,,,Caryophyllaceae
1999-0131,1999-0131.01,Dianthus freynii,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dianthus freynii,Dianthus freynii Vandas,9,6,2,2,Caryophyllaceae
1998-0482,1998-0482.01,Dianthus gratianopolitanus,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dianthus gratianopolitanus 'Badenia',Dianthus gratianopolitanus Vill. 'Badenia',9,6,3,3,Caryophyllaceae
2002-0429,2002-0429.01,Dianthus haematocalyx,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,Original locality is batch imported on 2019 Aug 16;,Planting,,,,"Smolikas, serpentine ridge","GRC: Smolikas, serpentine ridge, 2000 m",Dianthus haematocalyx subsp. pindicola,Dianthus haematocalyx Boiss. & Heldr. subsp. pindicola (Vierh.) Hayek,11,9,6,6,Caryophyllaceae
2015-0252,2015-0252.01,Dianthus microlepis,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dianthus microlepis,Dianthus microlepis Boiss.,9,3,3,3,Caryophyllaceae
1975-0916,1975-0916.01,Dianthus petraeus,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dianthus petraeus subsp. noeanus,Dianthus petraeus Waldst. & Kit. subsp. noeanus,9,6,3,3,Caryophyllaceae
1975-0916,1975-0916.02,Dianthus petraeus,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dianthus petraeus subsp. noeanus,Dianthus petraeus Waldst. & Kit. subsp. noeanus,9,6,3,3,Caryophyllaceae
2020-0500,2020-0500.01,Dianthus petraeus,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,"Bela Palanka, Suva planina mt.","SRB: Pirot, Bela Palanka, Suva planina mt., 1300 m, 43.1983° | 22.1427°",Dianthus petraeus subsp. petraeus,Dianthus petraeus Waldst. & Kit. subsp. petraeus,9,6,3,3,Caryophyllaceae
1998-0411,1998-0411.01,Dianthus simulans,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dianthus simulans,Dianthus simulans Stoj. & Stef. ex Stef. & Jordanov,9,6,2,2,Caryophyllaceae
1972-0403,1972-0403.02,Dianthus squarrosus,Dianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Dianthus squarrosus,Dianthus squarrosus M.Bieb.,9,6,3,3,Caryophyllaceae
2002-0071,2002-0071.02,Digitalis obscura,Digitalis,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,Original locality is batch imported on 2019 Aug 16;,Planting,,,,"Soria, Puerto de Pinar","ESP: Soria, Puerto de Pinar, 1100 m",Digitalis obscura,Digitalis obscura L.,9,11,11,11,Plantaginaceae
2022-0177,2022-0177.01,Dorycnium hirsutum,Dorycnium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Dorycnium hirsutum,Dorycnium hirsutum Ser.,,,,,Fabaceae
2022-0399,2022-0399.03,Dracunculus vulgaris,Dracunculus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,U,49.254169,-123.246915,,Planting,Least concern,,,,,Dracunculus vulgaris,Dracunculus vulgaris Schott,9,11,11,11,Araceae
2004-0259,2004-0259.01,Edraianthus dalmaticus,Edraianthus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,,,Edraianthus dalmaticus,Edraianthus dalmaticus (A.DC.) A.DC.,11,11,11,11,Campanulaceae
1972-0724,1972-0724.01,Erinacea anthyllis,Erinacea,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Erinacea anthyllis,Erinacea anthyllis Link,11,8,5,5,Fabaceae
1972-0724,1972-0724.02,Erinacea anthyllis,Erinacea,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Erinacea anthyllis,Erinacea anthyllis Link,11,8,5,5,Fabaceae
1972-0724,1972-0724.03,Erinacea anthyllis,Erinacea,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Erinacea anthyllis,Erinacea anthyllis Link,11,8,5,5,Fabaceae
2024-0145,2024-0145.01,Erinacea anthyllis,Erinacea,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Shrub,G,49.254169,-123.246915,,Planting,,,,,,Erinacea anthyllis,Erinacea anthyllis Link,11,8,5,5,Fabaceae
1974-0931,1974-0931.01,Erinus alpinus,Erinus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Erinus alpinus,Erinus alpinus L.,11,6,3,3,Plantaginaceae
1974-0931,1974-0931.02,Erinus alpinus,Erinus,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Erinus alpinus,Erinus alpinus L.,11,6,3,3,Plantaginaceae
2021-0491,2021-0491.02,Eriophorum vaginatum,Eriophorum,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,W,49.254169,-123.246915,,Planting,,,,"Nes, Akershus","NOR: Nes, Akershus, 67 m, 59'48.772"" | 010'40.050""",Eriophorum vaginatum subsp. vaginatum,Eriophorum vaginatum L. subsp. vaginatum,9,6,3,2,Cyperaceae
1994-0289,1994-0289.01,Erodium chrysanthum,Erodium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Erodium chrysanthum,Erodium chrysanthum L'Hér. ex DC.,11,8,8,8,Geraniaceae
2015-0420,2015-0420.01,Erodium glandulosum,Erodium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Erodium glandulosum,Erodium glandulosum (Cav.) Willd.,11,9,5,5,Geraniaceae
2015-0420,2015-0420.03,Erodium glandulosum,Erodium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Erodium glandulosum,Erodium glandulosum (Cav.) Willd.,11,9,5,5,Geraniaceae
2020-0683,2020-0683.01,Erodium manescavii,Erodium,LEU3,Alpine Garden,Laura Caddy,-123.246915,49.254169,Herbaceous Perennial,G,49.254169,-123.246915,,Planting,,,,,,Erodium manescavii,Erodium manescavii Coss.,,,,,Geraniaceae
